estrutura-linguagem tempo tamanho_da_entrada
linkedlist-cpp 3700 4602
linkedlist-cpp 1900 2397
linkedlist-cpp 8100 9292
linkedlist-cpp 9100 8724
linkedlist-cpp 7900 6733
linkedlist-cpp 4000 5110
linkedlist-cpp 11000 9419
linkedlist-cpp 7100 7205
linkedlist-cpp 4000 4465
linkedlist-cpp 1200 1092
linkedlist-cpp 800 1103
linkedlist-cpp 1900 2541
linkedlist-cpp 69900 72688
linkedlist-cpp 78700 74247
linkedlist-cpp 125000 58525
linkedlist-cpp 23400 25567
linkedlist-cpp 26400 16762
linkedlist-cpp 141800 70373
linkedlist-cpp 79600 73927
linkedlist-cpp 136100 69865
linkedlist-cpp 43200 26645
linkedlist-cpp 75700 80823
linkedlist-cpp 89300 91361
linkedlist-cpp 76000 78839
linkedlist-cpp 65900 64318
linkedlist-cpp 65400 66229
linkedlist-cpp 88400 87966
linkedlist-cpp 93500 43548
linkedlist-cpp 121000 94743
linkedlist-cpp 66500 65032
linkedlist-cpp 53700 55282
linkedlist-cpp 77600 45484
linkedlist-cpp 94100 77531
linkedlist-cpp 280500 88587
linkedlist-cpp 83100 50140
linkedlist-cpp 155700 55213
linkedlist-cpp 58600 45819
linkedlist-cpp 77700 27369
linkedlist-cpp 291000 89850
linkedlist-cpp 86100 32949
linkedlist-cpp 32200 27100
linkedlist-cpp 31600 25995
linkedlist-cpp 54600 40682
linkedlist-cpp 175800 58526
linkedlist-cpp 111400 52987
linkedlist-cpp 122500 88011
linkedlist-cpp 108000 74460
linkedlist-cpp 26300 24570
linkedlist-cpp 56000 43818
linkedlist-cpp 140800 63406
linkedlist-cpp 163900 68063
linkedlist-cpp 228000 85174
linkedlist-cpp 68000 27698
linkedlist-cpp 78500 54366
linkedlist-cpp 184300 74778
linkedlist-cpp 221000 75442
linkedlist-cpp 38800 36609
linkedlist-cpp 12800 13084
linkedlist-cpp 47500 42238
linkedlist-cpp 67100 54288
linkedlist-cpp 104900 67879
linkedlist-cpp 44000 44103
linkedlist-cpp 84200 77836
linkedlist-cpp 55600 44136
linkedlist-cpp 33500 36278
linkedlist-cpp 33200 20456
linkedlist-cpp 88600 70742
linkedlist-cpp 55000 55710
linkedlist-cpp 121100 92421
linkedlist-cpp 66100 65576
linkedlist-cpp 152300 95216
linkedlist-cpp 10300 11341
linkedlist-cpp 61100 54732
linkedlist-cpp 46900 48115
linkedlist-cpp 18900 19622
linkedlist-cpp 68500 61994
linkedlist-cpp 78700 77870
linkedlist-cpp 80400 75461
linkedlist-cpp 65900 69771
linkedlist-cpp 100500 85300
linkedlist-cpp 53600 50361
linkedlist-cpp 21700 20866
linkedlist-cpp 62000 61822
linkedlist-cpp 59700 62019
linkedlist-cpp 34300 37384
linkedlist-cpp 90700 89582
linkedlist-cpp 16500 17423
linkedlist-cpp 18900 19912
linkedlist-cpp 121200 78440
linkedlist-cpp 188000 79377
linkedlist-cpp 141000 81361
linkedlist-cpp 51100 52248
linkedlist-cpp 10700 12343
linkedlist-cpp 41500 36577
linkedlist-cpp 75800 77012
linkedlist-cpp 52900 50361
linkedlist-cpp 38000 28744
linkedlist-cpp 58300 59532
linkedlist-cpp 69800 69387
linkedlist-cpp 49400 50347
linkedlist-cpp 118100 73536
linkedlist-cpp 63000 55895
linkedlist-cpp 102500 71869
linkedlist-cpp 32500 32300
linkedlist-cpp 24700 25440
linkedlist-cpp 115300 81443
linkedlist-cpp 14700 15538
linkedlist-cpp 44800 46383
linkedlist-cpp 24300 24856
linkedlist-cpp 36300 38113
linkedlist-cpp 11700 12496
linkedlist-cpp 21400 21017
