estrutura-linguagem tempo tamanho_da_entrada
ArrayList-java 1397 7901
ArrayList-java 1397 7853
ArrayList-java 1397 4866
ArrayList-java 1397 9574
ArrayList-java 1397 6559
ArrayList-java 1397 8336
ArrayList-java 1397 2864
ArrayList-java 1397 5067
ArrayList-java 1397 8341
ArrayList-java 1397 3621
ArrayList-java 1397 4662
ArrayList-java 1397 4970
ArrayList-java 1397 1065
ArrayList-java 1397 6491
ArrayList-java 1397 9938
ArrayList-java 3771 93486
ArrayList-java 2375 35115
ArrayList-java 3353 80914
ArrayList-java 1467 11465
ArrayList-java 4190 96583
ArrayList-java 4260 95794
ArrayList-java 4260 98000
ArrayList-java 3842 88020
ArrayList-java 1886 28737
ArrayList-java 1885 44850
ArrayList-java 1467 31178
ArrayList-java 1886 57521
ArrayList-java 1955 61864
ArrayList-java 1467 23922
ArrayList-java 2305 86464
ArrayList-java 1397 26630
ArrayList-java 1886 47185
ArrayList-java 1397 13481
ArrayList-java 1956 75658
ArrayList-java 1956 62770
ArrayList-java 2374 90622
ArrayList-java 1397 23759
ArrayList-java 1397 19695
ArrayList-java 2374 94215
ArrayList-java 1955 88018
ArrayList-java 1886 42636
ArrayList-java 1956 64866
ArrayList-java 1467 28435
ArrayList-java 1955 55827
ArrayList-java 1955 65188
ArrayList-java 1955 92971
ArrayList-java 1886 74008
ArrayList-java 1955 88465
ArrayList-java 1886 54022
ArrayList-java 1885 45255
ArrayList-java 1397 27565
ArrayList-java 1955 60816
ArrayList-java 2305 93576
ArrayList-java 1397 11371
ArrayList-java 1397 13752
ArrayList-java 1885 35536
ArrayList-java 1466 30599
ArrayList-java 1956 79400
ArrayList-java 1956 77201
ArrayList-java 2374 90727
ArrayList-java 2304 83174
ArrayList-java 1886 57010
ArrayList-java 1955 66911
ArrayList-java 1397 17050
ArrayList-java 1397 19909
ArrayList-java 1816 46696
ArrayList-java 1956 71990
ArrayList-java 1886 54824
ArrayList-java 1955 73902
ArrayList-java 2305 89143
ArrayList-java 2304 74814
ArrayList-java 1397 25506
ArrayList-java 1885 38859
ArrayList-java 2305 97903
ArrayList-java 1886 69259
ArrayList-java 1955 82115
ArrayList-java 1467 35230
ArrayList-java 1886 34531
ArrayList-java 1886 57939
ArrayList-java 1397 11293
ArrayList-java 1956 59174
ArrayList-java 1886 44809
ArrayList-java 1397 19596
ArrayList-java 1397 12641
ArrayList-java 1467 34252
ArrayList-java 1397 16854
ArrayList-java 1466 24994
ArrayList-java 1956 57637
ArrayList-java 1886 49964
ArrayList-java 1397 18336
ArrayList-java 1955 67487
ArrayList-java 1886 38554
ArrayList-java 1886 82210
ArrayList-java 1955 79605
ArrayList-java 1955 75070
ArrayList-java 1956 98639
ArrayList-java 1956 96343
ArrayList-java 1956 94665
ArrayList-java 1956 72862
ArrayList-java 1886 45498
ArrayList-java 1886 54775
ArrayList-java 1467 34622
ArrayList-java 1467 30512
ArrayList-java 1956 70163
ArrayList-java 1397 24257
ArrayList-java 1886 53931
ArrayList-java 1886 58441
ArrayList-java 2305 85240
ArrayList-java 1886 61667
ArrayList-java 1886 66069
ArrayList-java 1467 44197
ArrayList-java 2305 71891
ArrayList-java 2304 87111
ArrayList-java 1466 25294
ArrayList-java 1397 24463
ArrayList-java 8102 783646
ArrayList-java 7612 499783
ArrayList-java 5238 179376
ArrayList-java 8032 672449
ArrayList-java 6286 210976
ArrayList-java 7263 684981
ArrayList-java 7612 431687
ArrayList-java 6216 310188
ArrayList-java 5797 515448
ArrayList-java 2444 584910
ArrayList-java 2375 648265
ArrayList-java 2374 239083
ArrayList-java 2444 584539
ArrayList-java 2445 935826
ArrayList-java 2445 578953
ArrayList-java 1956 119453
ArrayList-java 2445 958291
ArrayList-java 2375 411874
ArrayList-java 2444 644360
ArrayList-java 2374 494415
ArrayList-java 2375 926496
ArrayList-java 2863 938708
ArrayList-java 2375 440964
ArrayList-java 2863 810327
ArrayList-java 2444 836902
ArrayList-java 2375 623440
ArrayList-java 2793 875876
ArrayList-java 2445 435465
ArrayList-java 2445 817049
ArrayList-java 2863 736852
ArrayList-java 2375 337421
ArrayList-java 2375 153831
ArrayList-java 2445 256896
ArrayList-java 2375 472112
ArrayList-java 2375 440483
ArrayList-java 2863 761861
ArrayList-java 2445 949696
ArrayList-java 2444 729680
ArrayList-java 2794 278436
ArrayList-java 2863 898903
ArrayList-java 2445 517379
ArrayList-java 2375 321855
ArrayList-java 2444 367958
ArrayList-java 2863 952042
ArrayList-java 2445 424845
ArrayList-java 2793 952604
ArrayList-java 2794 380471
ArrayList-java 2863 541609
ArrayList-java 2793 451639
ArrayList-java 2445 461987
ArrayList-java 2863 746430
ArrayList-java 2375 257414
ArrayList-java 2863 970064
ArrayList-java 2375 239495
ArrayList-java 2933 867082
ArrayList-java 2375 268995
ArrayList-java 2375 322711
ArrayList-java 2863 713398
ArrayList-java 2933 592947
ArrayList-java 2375 276148
ArrayList-java 2794 861650
ArrayList-java 2793 877626
ArrayList-java 2445 428987
ArrayList-java 2793 779273
ArrayList-java 2375 197489
ArrayList-java 2794 353791
ArrayList-java 2445 617377
ArrayList-java 2863 598693
ArrayList-java 2794 499084
ArrayList-java 2375 151561
ArrayList-java 2445 471387
ArrayList-java 2863 792693
ArrayList-java 2864 772589
ArrayList-java 2794 566000
ArrayList-java 2375 127033
ArrayList-java 2863 848497
ArrayList-java 2445 869822
ArrayList-java 2794 667776
ArrayList-java 2445 641404
ArrayList-java 2863 621191
ArrayList-java 2794 651434
ArrayList-java 2375 246927
ArrayList-java 2445 517566
ArrayList-java 2444 354410
ArrayList-java 2375 440089
ArrayList-java 2934 891510
ArrayList-java 2375 162527
ArrayList-java 2445 554055
ArrayList-java 2794 340141
ArrayList-java 2863 920897
ArrayList-java 2863 754181
ArrayList-java 2794 792454
ArrayList-java 2445 634559
ArrayList-java 2794 410337
ArrayList-java 2375 292478
ArrayList-java 2445 546925
ArrayList-java 2444 161669
ArrayList-java 2445 479214
ArrayList-java 2445 876301
ArrayList-java 2445 829655
