estrutura_linguagem tempo tamanho
linkedlist-python 9000 544
linkedlist-python 2600 181
linkedlist-python 8000 489
linkedlist-python 48000 2640
linkedlist-python 118900 6202
linkedlist-python 181900 9462
linkedlist-python 149900 7879
linkedlist-python 36700 1997
linkedlist-python 121000 6109
linkedlist-python 130100 6797
linkedlist-python 83100 4219
linkedlist-python 100300 5250
linkedlist-python 164800 8474
linkedlist-python 56900 3053
linkedlist-python 67000 3437
linkedlist-python 180000 9299
linkedlist-python 110400 5647
linkedlist-python 184000 9402
linkedlist-python 134700 7061
linkedlist-python 115000 5860
linkedlist-python 69200 3618
linkedlist-python 69200 3607
linkedlist-python 66100 3431
linkedlist-python 123200 6377
linkedlist-python 94100 4910
linkedlist-python 162900 8432
linkedlist-python 85400 4341
linkedlist-python 30100 1694
linkedlist-python 180000 9256
linkedlist-python 98300 5005
linkedlist-python 40000 2212
linkedlist-python 65700 3416
linkedlist-python 45000 2459
linkedlist-python 58800 2991
linkedlist-python 102900 5285
linkedlist-python 102700 5200
linkedlist-python 186800 9613
linkedlist-python 77300 3932
linkedlist-python 177300 9082
linkedlist-python 37500 2087
linkedlist-python 24900 1409
linkedlist-python 117800 5903
linkedlist-python 91600 4624
linkedlist-python 152700 7785
linkedlist-python 51300 2710
linkedlist-python 157400 8146
linkedlist-python 182400 9257
linkedlist-python 91600 4518
linkedlist-python 108700 5660
linkedlist-python 129500 6788
linkedlist-python 140300 7293
linkedlist-python 152700 7844
linkedlist-python 171800 8789
linkedlist-python 71800 3722
linkedlist-python 117000 5951
linkedlist-python 82200 4168
linkedlist-python 191700 9948
linkedlist-python 56000 2981
linkedlist-python 34300 1908
linkedlist-python 42500 2334
linkedlist-python 172100 8945
linkedlist-python 32700 1812
linkedlist-python 50000 2684
linkedlist-python 128400 6732
linkedlist-python 149200 7497
linkedlist-python 187500 9514
linkedlist-python 113400 5689
linkedlist-python 162900 8446
linkedlist-python 76500 3864
linkedlist-python 141000 7292
linkedlist-python 165800 8499
linkedlist-python 114700 5865
linkedlist-python 23700 1333
linkedlist-python 150400 7629
linkedlist-python 55800 2973
linkedlist-python 106100 5417
linkedlist-python 28800 1617
linkedlist-python 47600 2620
linkedlist-python 95200 4600
linkedlist-python 177200 9109
linkedlist-python 105400 5446
linkedlist-python 48900 2644
linkedlist-python 77500 3884
linkedlist-python 40900 2231
linkedlist-python 56800 2961
linkedlist-python 157700 8076
linkedlist-python 68200 3590
linkedlist-python 28500 1576
linkedlist-python 158100 8023
linkedlist-python 69200 3523
linkedlist-python 49600 2628
linkedlist-python 90400 4602
linkedlist-python 51200 2397
linkedlist-python 180000 9292
linkedlist-python 169600 8724
linkedlist-python 130300 6733
linkedlist-python 103400 5110
linkedlist-python 181700 9419
linkedlist-python 136900 7205
linkedlist-python 88800 4465
linkedlist-python 19300 1092
linkedlist-python 19300 1103
linkedlist-python 49600 2541
linkedlist-python 1371600 72688
linkedlist-python 1404200 74247
linkedlist-python 1111000 58525
linkedlist-python 485400 25567
linkedlist-python 320900 16762
linkedlist-python 1331100 70373
linkedlist-python 1401700 73927
linkedlist-python 1327200 69865
linkedlist-python 510100 26645
linkedlist-python 1529800 80823
linkedlist-python 1729100 91361
linkedlist-python 1486100 78839
linkedlist-python 1215200 64318
linkedlist-python 1259100 66229
linkedlist-python 1670800 87966
linkedlist-python 826200 43548
linkedlist-python 1794100 94743
linkedlist-python 1230800 65032
linkedlist-python 1048000 55282
linkedlist-python 859900 45484
linkedlist-python 1464600 77531
linkedlist-python 1682700 88587
linkedlist-python 951300 50140
linkedlist-python 1051200 55213
linkedlist-python 868500 45819
linkedlist-python 524900 27369
linkedlist-python 1695300 89850
linkedlist-python 633000 32949
linkedlist-python 519100 27100
linkedlist-python 496700 25995
linkedlist-python 768400 40682
linkedlist-python 1113300 58526
linkedlist-python 1004900 52987
linkedlist-python 1665500 88011
