estrutura-linguagem tempo tamanho_da_entrada
linkedlist-python 7500 912
linkedlist-python 3000 390
linkedlist-python 2500 309
linkedlist-python 1000 84
linkedlist-python 3600 493
linkedlist-python 2100 247
linkedlist-python 1400 143
linkedlist-python 1400 139
linkedlist-python 7300 871
linkedlist-python 2700 349
linkedlist-python 2500 307
linkedlist-python 6600 811
linkedlist-python 6500 782
linkedlist-python 7000 862
linkedlist-python 2900 380
linkedlist-python 1300 118
linkedlist-python 900 53
linkedlist-python 6000 752
linkedlist-python 3800 506
linkedlist-python 6900 844
linkedlist-python 7100 874
linkedlist-python 2800 344
linkedlist-python 4100 546
linkedlist-python 4300 571
linkedlist-python 6700 824
linkedlist-python 1400 140
linkedlist-python 7100 860
linkedlist-python 1800 202
linkedlist-python 4100 544
linkedlist-python 1700 181
linkedlist-python 3600 489
linkedlist-python 23800 2640
linkedlist-python 59700 6202
linkedlist-python 91700 9462
linkedlist-python 74900 7879
linkedlist-python 17800 1997
linkedlist-python 59800 6109
linkedlist-python 66800 6797
linkedlist-python 40100 4219
linkedlist-python 51300 5250
linkedlist-python 81700 8474
linkedlist-python 28200 3053
linkedlist-python 32900 3437
linkedlist-python 89800 9299
linkedlist-python 55200 5647
linkedlist-python 92400 9402
linkedlist-python 68200 7061
linkedlist-python 58900 5860
linkedlist-python 34600 3618
linkedlist-python 34300 3607
linkedlist-python 32300 3431
linkedlist-python 62400 6377
linkedlist-python 48100 4910
linkedlist-python 80900 8432
linkedlist-python 42400 4341
linkedlist-python 14800 1694
linkedlist-python 92100 9256
linkedlist-python 49100 5005
linkedlist-python 19600 2212
linkedlist-python 32400 3416
linkedlist-python 22200 2459
linkedlist-python 27600 2991
linkedlist-python 51300 5285
linkedlist-python 52100 5200
linkedlist-python 93000 9613
linkedlist-python 39100 3932
linkedlist-python 87200 9082
linkedlist-python 18400 2087
linkedlist-python 12200 1409
linkedlist-python 57800 5903
linkedlist-python 45700 4624
linkedlist-python 76400 7785
linkedlist-python 25000 2710
linkedlist-python 78300 8146
linkedlist-python 93600 9257
linkedlist-python 43600 4518
linkedlist-python 55000 5660
linkedlist-python 67400 6788
linkedlist-python 69900 7293
linkedlist-python 75300 7844
linkedlist-python 85500 8789
linkedlist-python 35000 3722
linkedlist-python 57800 5951
linkedlist-python 39700 4168
linkedlist-python 97900 9948
linkedlist-python 27500 2981
linkedlist-python 16800 1908
linkedlist-python 21200 2334
linkedlist-python 86300 8945
linkedlist-python 15900 1812
linkedlist-python 24700 2684
linkedlist-python 65800 6732
linkedlist-python 73600 7497
linkedlist-python 94100 9514
linkedlist-python 56000 5689
linkedlist-python 81900 8446
linkedlist-python 64600 3864
linkedlist-python 69900 7292
linkedlist-python 84200 8499
linkedlist-python 57400 5865
linkedlist-python 11400 1333
linkedlist-python 74300 7629
linkedlist-python 27500 2973
linkedlist-python 54200 5417
linkedlist-python 14400 1617
linkedlist-python 24100 2620
linkedlist-python 44900 4600
linkedlist-python 88800 9109
linkedlist-python 52600 5446
linkedlist-python 24400 2644
linkedlist-python 39000 3884
linkedlist-python 20500 2231
linkedlist-python 26900 2961
linkedlist-python 76900 8076
linkedlist-python 34400 3590
linkedlist-python 13900 1576
linkedlist-python 77400 8023
linkedlist-python 33400 3523
linkedlist-python 25400 2628
linkedlist-python 48400 4602
linkedlist-python 23700 2397
linkedlist-python 91800 9292
linkedlist-python 84500 8724
linkedlist-python 67100 6733
linkedlist-python 52700 5110
linkedlist-python 91900 9419
linkedlist-python 70200 7205
linkedlist-python 44200 4465
linkedlist-python 9300 1092
linkedlist-python 9200 1103
linkedlist-python 24000 2541
linkedlist-python 722300 72688
linkedlist-python 716100 74247
linkedlist-python 569100 58525
linkedlist-python 249300 25567
linkedlist-python 165200 16762
linkedlist-python 687900 70373
linkedlist-python 719800 73927
linkedlist-python 680000 69865
linkedlist-python 264000 26645
linkedlist-python 786600 80823
linkedlist-python 886000 91361
linkedlist-python 770400 78839
linkedlist-python 628100 64318
linkedlist-python 636900 66229
