estrutura-linguagem tempo tamanho_da_entrada
linkedlist-python 22600 2562
linkedlist-python 10000 1195
linkedlist-python 50900 5647
linkedlist-python 46300 5194
linkedlist-python 42300 4746
linkedlist-python 23300 2664
linkedlist-python 85600 9475
linkedlist-python 47000 5264
linkedlist-python 17500 2019
linkedlist-python 78700 8726
linkedlist-python 17000 1971
linkedlist-python 62900 6949
linkedlist-python 69700 7775
linkedlist-python 54600 6088
linkedlist-python 82400 9084
linkedlist-python 43800 4926
linkedlist-python 34000 3839
linkedlist-python 66400 7371
linkedlist-python 75200 8285
linkedlist-python 56400 6303
linkedlist-python 76500 8393
linkedlist-python 40200 4514
linkedlist-python 33300 3759
linkedlist-python 17600 2039
linkedlist-python 810600 88116
linkedlist-python 860500 92921
linkedlist-python 876300 94815
linkedlist-python 323500 34807
linkedlist-python 270400 29029
linkedlist-python 141200 15214
linkedlist-python 538100 57784
linkedlist-python 274600 29693
linkedlist-python 208700 22290
linkedlist-python 159000 16963
linkedlist-python 151500 16084
linkedlist-python 209400 21963
linkedlist-python 372700 39890
linkedlist-python 191400 20289
linkedlist-python 388000 41119
linkedlist-python 301700 31792
linkedlist-python 711100 73440
linkedlist-python 198200 20791
linkedlist-python 107400 11649
linkedlist-python 211400 22303
linkedlist-python 786800 84226
linkedlist-python 847800 91279
linkedlist-python 531000 54100
linkedlist-python 233900 24451
linkedlist-python 904400 94794
linkedlist-python 158600 16495
linkedlist-python 705500 72528
linkedlist-python 718100 73940
linkedlist-python 396900 40641
linkedlist-python 468300 47763
linkedlist-python 760300 78324
linkedlist-python 118200 12719
linkedlist-python 923800 98543
linkedlist-python 294900 30729
linkedlist-python 915800 94398
linkedlist-python 375700 38279
linkedlist-python 580900 59336
linkedlist-python 234700 23833
linkedlist-python 831400 84849
linkedlist-python 914700 93919
linkedlist-python 218900 22112
linkedlist-python 179600 18174
linkedlist-python 644500 65465
linkedlist-python 759000 77525
linkedlist-python 711200 72063
linkedlist-python 749400 76121
linkedlist-python 888000 90432
linkedlist-python 285200 28559
linkedlist-python 706200 71413
linkedlist-python 592800 59177
linkedlist-python 589400 58879
linkedlist-python 329500 32956
linkedlist-python 984300 99216
linkedlist-python 863600 87144
linkedlist-python 672000 67440
linkedlist-python 857900 85921
linkedlist-python 384700 38325
linkedlist-python 378700 37434
linkedlist-python 856700 86359
linkedlist-python 215300 21820
linkedlist-python 589000 59534
linkedlist-python 110100 11862
linkedlist-python 506700 53863
linkedlist-python 186100 19627
linkedlist-python 195900 20304
linkedlist-python 821100 87069
linkedlist-python 889000 91995
linkedlist-python 862400 88973
linkedlist-python 684700 70146
linkedlist-python 878000 90078
linkedlist-python 390500 39560
linkedlist-python 353500 35574
linkedlist-python 719300 73431
linkedlist-python 891500 90928
linkedlist-python 671100 68307
linkedlist-python 551100 55426
linkedlist-python 238400 23758
linkedlist-python 804100 80613
linkedlist-python 503500 50182
linkedlist-python 765800 77762
linkedlist-python 955400 95768
linkedlist-python 244400 24370
linkedlist-python 751200 75333
linkedlist-python 929900 94443
linkedlist-python 508900 50942
linkedlist-python 467700 45933
linkedlist-python 876300 86422
linkedlist-python 617100 60928
linkedlist-python 859500 84846
linkedlist-python 772800 76241
linkedlist-python 213400 21664
linkedlist-python 994500 99439
linkedlist-python 933800 94529
linkedlist-python 250400 24869
linkedlist-python 452600 44671
linkedlist-python 380700 37773
linkedlist-python 96900 10449
linkedlist-python 122600 12808
linkedlist-python 137900 14435
linkedlist-python 833400 88177
linkedlist-python 6770200 727791
linkedlist-python 4583600 494488
linkedlist-python 4968700 529508
linkedlist-python 977400 106007
linkedlist-python 2334800 250829
linkedlist-python 972300 105348
linkedlist-python 7957600 825811
linkedlist-python 7013700 729912
linkedlist-python 1809100 192624
linkedlist-python 6015300 614031
linkedlist-python 6954800 717777
linkedlist-python 8675300 894757
linkedlist-python 1728800 186447
linkedlist-python 4117100 421717
linkedlist-python 2446300 255469
linkedlist-python 4679700 470719
linkedlist-python 7755400 769532
linkedlist-python 8543600 855053
linkedlist-python 8379900 826011
linkedlist-python 5697800 568605
linkedlist-python 3520000 359668
linkedlist-python 1268600 130833
linkedlist-python 7943600 772596
linkedlist-python 3845700 382131
linkedlist-python 8983400 834656
linkedlist-python 1092400 111581
linkedlist-python 6727300 662816
linkedlist-python 9524000 929594
linkedlist-python 7959500 760871
linkedlist-python 9937600 947797
linkedlist-python 6267000 610611
linkedlist-python 8708700 825612
linkedlist-python 10084200 953927
linkedlist-python 5543400 544294
linkedlist-python 4532200 452625
linkedlist-python 7727600 719291
linkedlist-python 6857200 670464
linkedlist-python 9559100 914295
linkedlist-python 6818800 657422
linkedlist-python 2786900 277944
linkedlist-python 1287200 128419
linkedlist-python 6426100 618778
linkedlist-python 8424500 804757
linkedlist-python 8533000 823135
linkedlist-python 2437800 243626
linkedlist-python 4283200 378093
linkedlist-python 1463700 146241
linkedlist-python 8870400 844492
linkedlist-python 1515800 151998
linkedlist-python 5905200 572359
linkedlist-python 2214900 220841
linkedlist-python 4635800 453933
linkedlist-python 7432300 712673
linkedlist-python 4521800 444427
linkedlist-python 1595700 158575
linkedlist-python 5729800 555213
linkedlist-python 2808400 278643
linkedlist-python 9522200 883552
linkedlist-python 3902500 383044
linkedlist-python 10339800 972529
linkedlist-python 8218400 789787
linkedlist-python 5055000 495086
linkedlist-python 6518300 624421
linkedlist-python 10142400 931622
linkedlist-python 10052200 936056
linkedlist-python 10833000 998164
linkedlist-python 6542700 630949
linkedlist-python 4375100 424170
linkedlist-python 4120100 403473
linkedlist-python 8574200 799447
linkedlist-python 8694200 815083
linkedlist-python 7752100 734197
linkedlist-python 5098300 500652
linkedlist-python 7553200 715559
linkedlist-python 9628200 905008
linkedlist-python 6054700 587224
linkedlist-python 1209800 119194
linkedlist-python 5403500 524915
linkedlist-python 4044200 398717
linkedlist-python 7392000 681456
linkedlist-python 5737300 547196
linkedlist-python 7807300 734940
linkedlist-python 1930600 190690
linkedlist-python 3730100 365848
linkedlist-python 10268400 961773
linkedlist-python 9503100 871858
linkedlist-python 10053900 922225
linkedlist-python 1872300 185692
linkedlist-python 3979500 389594
linkedlist-python 5790400 558794
linkedlist-python 5722100 554018
linkedlist-python 9951800 925448
linkedlist-python 6842700 649586
linkedlist-python 6595700 637844
linkedlist-python 7392100 679773
linkedlist-python 7307900 692726
linkedlist-python 4518500 444095
linkedlist-python 4958000 479299
linkedlist-python 6324700 605128
linkedlist-python 1531800 150055
queue-java 53198 477
queue-java 100670 917
queue-java 54634 483
queue-java 70513 613
queue-java 86640 788
queue-java 54072 492
queue-java 69962 646
queue-java 72868 663
queue-java 105813 972
queue-java 94423 854
queue-java 102085 932
queue-java 53455 478
queue-java 68891 621
queue-java 19785 176
queue-java 63584 562
queue-java 33693 291
queue-java 14940 128
queue-java 75719 698
queue-java 44175 392
queue-java 31462 277
queue-java 54184 491
queue-java 18495 164
queue-java 107225 961
queue-java 62242 559
queue-java 53203 480
queue-java 32974 300
queue-java 71762 650
queue-java 12689 110
queue-java 47988 431
queue-java 72737 685
queue-java 81345 753
queue-java 51689 483
queue-java 52819 489
queue-java 54130 502
queue-java 18255 163
queue-java 62545 583
queue-java 24111 217
queue-java 46839 433
queue-java 92137 874
queue-java 76162 718
queue-java 21048 522
queue-java 35600 880
queue-java 5411 126
queue-java 40144 1000
queue-java 21262 526
queue-java 30934 770
queue-java 36118 896
queue-java 19289 477
queue-java 30237 751
queue-java 15125 372
queue-java 21553 532
queue-java 6245 147
queue-java 13713 335
queue-java 26522 661
queue-java 22874 571
queue-java 18006 449
queue-java 35716 898
queue-java 14745 366
queue-java 17267 429
queue-java 18784 466
queue-java 14455 355
queue-java 21551 526
queue-java 28719 709
queue-java 22618 562
queue-java 24566 609
queue-java 24164 600
queue-java 37589 941
queue-java 8718 211
queue-java 10373 254
queue-java 16622 410
queue-java 18473 457
queue-java 33141 827
queue-java 23624 592
queue-java 9379 230
queue-java 17221 424
queue-java 26966 680
queue-java 19707 496
queue-java 35452 877
queue-java 32509 817
queue-java 5566 132
queue-java 412612 3676
queue-java 754362 6840
queue-java 148952 1316
queue-java 365655 3251
queue-java 962085 8564
queue-java 591425 5328
queue-java 486743 4495
queue-java 984245 8971
queue-java 855174 7727
queue-java 378240 9213
queue-java 230954 5592
queue-java 146096 3544
queue-java 230439 5639
queue-java 121173 2974
queue-java 381287 9199
queue-java 211462 4985
queue-java 200987 4570
queue-java 168378 3842
queue-java 225577 5298
queue-java 377140 9580
queue-java 116614 2973
queue-java 292575 7367
queue-java 225976 5744
queue-java 123738 3133
queue-java 70705 1794
queue-java 293232 7479
queue-java 300716 7573
queue-java 120398 3065
queue-java 288332 7199
queue-java 385516 8381
queue-java 48441 1232
queue-java 183200 4723
queue-java 287651 7408
queue-java 374093 9543
queue-java 63751 1635
queue-java 173321 4464
queue-java 192792 4964
queue-java 84337 2160
queue-java 228148 5851
queue-java 354315 9042
queue-java 347779 8857
queue-java 364161 9324
queue-java 330435 8449
queue-java 181908 4652
queue-java 307178 7844
queue-java 52356 1340
queue-java 296899 7652
queue-java 126626 3262
queue-java 214873 5540
queue-java 120347 3098
queue-java 83239 2137
queue-java 302411 7721
queue-java 391321 9975
queue-java 339154 8665
queue-java 385102 9919
queue-java 225818 5811
queue-java 222220 5664
queue-java 381360 9716
queue-java 192583 4967
queue-java 407109 9912
queue-java 73866 1788
queue-java 109219 2647
queue-java 99964 2415
queue-java 116841 2844
queue-java 146992 3784
queue-java 278417 7102
queue-java 107243 2723
queue-java 352059 9005
queue-java 201440 5111
queue-java 306040 7820
queue-java 215507 5485
queue-java 144215 3712
queue-java 143647 3693
queue-java 387339 9910
queue-java 51924 1327
queue-java 271160 6908
queue-java 273496 6989
queue-java 275410 7083
queue-java 117229 3015
queue-java 44590 1137
queue-java 314105 8016
queue-java 189198 4869
queue-java 156190 3974
queue-java 348137 8837
queue-java 374133 9557
queue-java 196632 5070
queue-java 226917 5799
queue-java 258360 6654
queue-java 109674 2820
queue-java 218967 5643
queue-java 275901 7072
queue-java 244770 6261
queue-java 226052 5799
queue-java 142152 3659
queue-java 181737 4673
queue-java 343245 8755
queue-java 100845 2593
queue-java 204913 5257
queue-java 240669 6207
queue-java 151644 3907
queue-java 4763340 41462
queue-java 2334497 56705
queue-java 3194906 81108
queue-java 791429 20187
queue-java 727011 18687
queue-java 844296 20650
queue-java 3163217 80383
queue-java 2453621 62234
queue-java 1284007 32876
queue-java 2230811 56787
queue-java 1601726 40976
queue-java 3368317 85478
queue-java 1481762 37931
queue-java 1263724 32400
queue-java 2598417 65933
queue-java 720917 18522
queue-java 3542367 90010
queue-java 1838349 47015
queue-java 2299709 58680
queue-java 559671 13989
queue-java 438432 11157
queue-java 2219764 56620
queue-java 1570954 40158
queue-java 1031260 26496
queue-java 3850377 96592
queue-java 1321651 33858
queue-java 3081750 78364
queue-java 1011714 26021
queue-java 3120640 77341
queue-java 3856374 95820
queue-java 3361958 85277
queue-java 2156568 55110
queue-java 888144 22807
queue-java 3410786 86491
queue-java 1331559 34141
queue-java 3825825 97187
queue-java 3476620 88115
queue-java 3936280 99529
queue-java 505276 13045
queue-java 2607370 66226
queue-java 1924993 49252
queue-java 990383 25460
queue-java 3134767 79388
queue-java 2894701 72543
queue-java 717939 18370
queue-java 1728767 41999
queue-java 1083981 27524
queue-java 793966 20423
queue-java 3178130 80161
queue-java 3506022 88862
queue-java 807174 20724
queue-java 2415130 61461
queue-java 2253102 57345
queue-java 660526 17070
queue-java 3267941 82873
queue-java 837472 21512
queue-java 1319347 33796
queue-java 2572708 65665
queue-java 2837886 71999
queue-java 2890994 73421
queue-java 934063 22356
queue-java 3293165 78620
queue-java 3691905 85036
queue-java 2661499 63649
queue-java 3770703 93550
queue-java 1495746 38296
queue-java 1599286 40905
queue-java 1971153 50382
queue-java 2660508 67578
queue-java 1415703 35723
queue-java 1254274 30992
queue-java 1341483 32167
queue-java 1748745 41838
queue-java 772453 18586
queue-java 1209119 30834
queue-java 1208235 30950
queue-java 3280817 82456
queue-java 3298072 78586
queue-java 2256731 53509
queue-java 757537 17944
queue-java 3206750 76738
queue-java 1087985 27719
queue-java 3283288 83383
queue-java 1260765 32260
queue-java 563955 14556
queue-java 3292061 83292
queue-java 3418120 86668
queue-java 1279501 32852
queue-java 1401728 35915
queue-java 1589362 40767
queue-java 2342548 59657
queue-java 3692655 93648
queue-java 3798868 95209
queue-java 3577651 88953
queue-java 811730 20616
queue-java 3066984 77873
queue-java 1245900 31843
queue-java 2053097 52556
queue-java 1952130 49932
queue-java 1963444 50249
queue-java 37431376 687577
queue-java 47465985 888398
queue-java 38908062 679494
queue-java 44090885 824414
queue-java 55054035 936284
queue-java 56070399 916522
queue-java 49405604 924056
queue-java 41955517 694094
queue-java 46047370 777470
queue-java 8965973 177682
queue-java 33761019 656261
queue-java 9833814 188704
queue-java 34311281 530221
queue-java 28980659 559229
queue-java 17318439 339666
queue-java 24166083 475485
queue-java 36485964 687162
queue-java 4185680 101296
queue-java 4811932 114463
queue-java 9234181 183486
queue-java 43710086 859704
queue-java 31526164 622868
queue-java 36861140 708724
queue-java 29063848 567394
queue-java 19774353 388396
queue-java 15707692 310070
queue-java 31891323 629275
queue-java 48791676 951665
queue-java 33314636 649449
queue-java 43905066 865079
queue-java 34895971 679836
queue-java 17177650 338577
queue-java 30402919 599280
queue-java 25890341 500349
queue-java 33118379 644392
queue-java 10742093 206952
queue-java 35053610 606345
queue-java 25515897 500356
queue-java 11426511 227279
queue-java 42384628 830215
queue-java 33502862 646587
queue-java 36066608 711755
queue-java 37807337 742649
queue-java 51102382 925866
queue-java 7811558 153460
queue-java 19907930 393658
queue-java 36001484 710751
queue-java 26313995 520288
queue-java 27273121 538724
queue-java 37145642 734467
queue-java 50885377 983199
queue-java 15724344 310482
queue-java 52146033 961583
queue-java 20583032 405573
queue-java 44348714 863435
queue-java 26871077 528308
queue-java 31391709 611500
queue-java 36830632 734661
queue-java 21020812 420231
queue-java 19177754 383767
queue-java 18720505 374235
queue-java 21168924 423412
queue-java 27954151 555554
queue-java 21931019 438660
queue-java 13376435 265909
queue-java 46989430 939971
queue-java 8307943 166890
queue-java 7834165 157347
queue-java 18342784 367123
queue-java 13583825 272013
queue-java 39994286 760539
queue-java 17862207 357091
queue-java 26821652 536791
queue-java 46086837 917897
queue-java 24515021 490467
queue-java 44869053 895747
queue-java 42351018 845378
queue-java 6965176 139757
queue-java 17096049 341108
queue-java 15920966 316215
queue-java 25937517 518506
queue-java 41089015 820994
queue-java 46003746 916020
queue-java 39995015 796133
queue-java 50258934 995906
queue-java 37600612 751483
queue-java 50015011 960148
queue-java 12404010 248741
queue-java 33480888 665574
queue-java 33371042 663800
queue-java 35054997 701479
queue-java 28781952 567862
queue-java 15240104 305076
queue-java 14786314 295805
queue-java 31191900 619917
queue-java 7115095 142945
queue-java 29151091 580217
queue-java 8015897 160426
queue-java 15117679 302445
queue-java 30732756 611593
queue-python 299082 204
queue-python 548559 327
queue-python 1111242 594
queue-python 1140024 607
queue-python 1464071 760
queue-python 1222395 646
queue-python 298998 204
queue-python 211228 146
queue-python 525359 318
queue-python 927019 507
queue-python 355476 243
queue-python 1181322 627
queue-python 936506 511
queue-python 1144050 610
queue-python 673405 387
queue-python 1133173 604
queue-python 1224106 646
queue-python 554788 331
queue-python 729980 413
queue-python 1441215 750
queue-python 863290 477
queue-python 1792416 917
queue-python 878645 483
queue-python 1151345 613
queue-python 1520382 788
queue-python 896287 492
queue-python 1221290 646
queue-python 1256265 663
queue-python 1913097 972
queue-python 1659774 854
queue-python 1827060 932
queue-python 866184 478
queue-python 1168201 621
queue-python 254532 176
queue-python 1038872 562
queue-python 468362 291
queue-python 185135 128
queue-python 1330531 698
queue-python 681146 392
queue-python 440687 277
queue-python 895057 491
queue-python 244831 164
queue-python 1881193 961
queue-python 1034847 559
queue-python 864794 480
queue-python 486534 300
queue-python 1223128 650
queue-python 159180 110
queue-python 765667 431
queue-python 1299727 685
queue-python 1446082 753
queue-python 878946 483
queue-python 891809 489
queue-python 920281 502
queue-python 237556 163
queue-python 1084074 583
queue-python 317405 217
queue-python 772663 433
queue-python 1704843 874
queue-python 1372844 718
queue-python 957875 522
queue-python 1714856 880
queue-python 182208 126
queue-python 1964091 1000
queue-python 965091 526
queue-python 1480138 770
queue-python 1744464 896
queue-python 865479 477
queue-python 1548635 751
queue-python 639529 372
queue-python 975549 532
queue-python 212890 147
queue-python 558941 335
queue-python 1309050 661
queue-python 1123479 571
queue-python 847952 449
queue-python 1764365 898
queue-python 626937 366
queue-python 759961 429
queue-python 894473 466
queue-python 655710 355
queue-python 1083910 526
queue-python 1483153 709
queue-python 1166595 562
queue-python 1263171 609
queue-python 1247504 600
queue-python 2085604 941
queue-python 337801 211
queue-python 393322 254
queue-python 724731 410
queue-python 826402 457
queue-python 1635553 827
queue-python 1109184 592
queue-python 337130 230
queue-python 754631 424
queue-python 1294748 680
queue-python 906927 496
queue-python 1707726 877
queue-python 1587061 817
queue-python 192961 132
queue-python 7451535 3676
queue-python 13978831 6840
queue-python 2570426 1316
queue-python 6568581 3251
queue-python 17557263 8564
queue-python 10851532 5328
queue-python 9134222 4495
queue-python 18380045 8971
queue-python 15810908 7727
queue-python 18897161 9213
queue-python 11408172 5592
queue-python 7178330 3544
queue-python 11503798 5639
queue-python 5995436 2974
queue-python 18858299 9199
queue-python 10139947 4985
queue-python 9294410 4570
queue-python 7789910 3842
queue-python 10798573 5298
queue-python 19648520 9580
queue-python 5986558 2973
queue-python 15063733 7367
queue-python 11709430 5744
queue-python 6322498 3133
queue-python 3566178 1794
queue-python 15287365 7479
queue-python 15491121 7573
queue-python 6181647 3065
queue-python 14721133 7199
queue-python 17163582 8381
queue-python 2395238 1232
queue-python 9608058 4723
queue-python 15166856 7408
queue-python 19554580 9543
queue-python 3235297 1635
queue-python 9074999 4464
queue-python 10103054 4964
queue-python 4319586 2160
queue-python 11933619 5851
queue-python 18538698 9042
queue-python 18145663 8857
queue-python 19114759 9324
queue-python 17300707 8449
queue-python 9461015 4652
queue-python 16055882 7844
queue-python 2618198 1340
queue-python 15662867 7652
queue-python 6588392 3262
queue-python 11291195 5540
queue-python 6263255 3098
queue-python 4263117 2137
queue-python 15810750 7721
queue-python 20457917 9975
queue-python 17758184 8665
queue-python 20335210 9919
queue-python 11850164 5811
queue-python 11555538 5664
queue-python 19944036 9716
queue-python 10108186 4967
queue-python 20331132 9912
queue-python 3545168 1788
queue-python 5319038 2647
queue-python 4842916 2415
queue-python 5726066 2844
queue-python 7662636 3784
queue-python 14529980 7102
queue-python 5482840 2723
queue-python 18442196 9005
queue-python 10408271 5111
queue-python 16034523 7820
queue-python 11184625 5485
queue-python 7520648 3712
queue-python 7477440 3693
queue-python 20336946 9910
queue-python 2597120 1327
queue-python 14115198 6908
queue-python 14287045 6989
queue-python 14481080 7083
queue-python 6072091 3015
queue-python 2194632 1137
queue-python 16406338 8016
queue-python 9908059 4869
queue-python 8060730 3974
queue-python 18105105 8837
queue-python 19592137 9557
queue-python 10332403 5070
queue-python 11832832 5799
queue-python 13602885 6654
queue-python 5677692 2820
queue-python 11507702 5643
queue-python 14454533 7072
queue-python 12797644 6261
queue-python 11835823 5799
queue-python 7403104 3659
queue-python 9508397 4673
queue-python 17962553 8755
queue-python 5207989 2593
queue-python 10716381 5257
queue-python 12673068 6207
queue-python 7916034 3907
queue-python 87523239 41462
queue-python 123223374 56705
queue-python 178957228 81108
queue-python 43399391 20187
queue-python 40603970 18687
queue-python 44721495 20650
queue-python 175551539 80383
queue-python 134787030 62234
queue-python 71616505 32876
queue-python 122878858 56787
queue-python 89752329 40976
queue-python 184775107 85478
queue-python 82681785 37931
queue-python 71115457 32400
queue-python 143536285 65933
queue-python 39920739 18522
queue-python 196722100 90010
queue-python 101443949 47015
queue-python 129265858 58680
queue-python 28760197 13989
queue-python 23186125 11157
queue-python 117339000 56620
queue-python 84301791 40158
queue-python 54708914 26496
queue-python 203397963 96592
queue-python 70176861 33858
queue-python 164720007 78364
queue-python 53751077 26021
queue-python 162840313 77341
queue-python 199149061 95820
queue-python 179113031 85277
queue-python 114459554 55110
queue-python 47715468 22807
queue-python 179506581 86491
queue-python 71430655 34141
queue-python 201787756 97187
queue-python 185141842 88115
queue-python 206402958 99529
queue-python 27160164 13045
queue-python 137456387 66226
queue-python 103579774 49252
queue-python 52549514 25460
queue-python 167004301 79388
queue-python 150637718 72543
queue-python 38303999 18370
queue-python 87292951 41999
queue-python 57484368 27524
queue-python 42106210 20423
queue-python 168537618 80161
queue-python 184489862 88862
queue-python 43273081 20724
queue-python 127437135 61461
queue-python 120729822 57345
queue-python 35131827 17070
queue-python 174431281 82873
queue-python 44359860 21512
queue-python 70670108 33796
queue-python 136157752 65665
queue-python 151287204 71999
queue-python 152384038 73421
queue-python 46631062 22356
queue-python 163162548 78620
queue-python 178833697 85036
queue-python 131960323 63649
queue-python 197059670 93550
queue-python 79360788 38296
queue-python 85710956 40905
queue-python 104344581 50382
queue-python 142116846 67578
queue-python 73806318 35723
queue-python 68656496 30992
queue-python 72526863 32167
queue-python 93149541 41838
queue-python 42003621 18586
queue-python 67160525 30834
queue-python 66689474 30950
queue-python 173938359 82456
queue-python 163531977 78586
queue-python 112543642 53509
queue-python 36998793 17944
queue-python 161476419 76738
queue-python 57388009 27719
queue-python 175688128 83383
queue-python 66760917 32260
queue-python 30397993 14556
queue-python 172990434 83292
queue-python 182381245 86668
queue-python 68085370 32852
queue-python 75377679 35915
queue-python 84543948 40767
queue-python 125477410 59657
queue-python 195302586 93648
queue-python 215823906 95209
queue-python 190998416 88953
queue-python 44040634 20616
queue-python 176846937 77873
queue-python 70035594 31843
queue-python 110074323 52556
queue-python 105651777 49932
queue-python 105226382 50249
queue-python 1459485380 687577
queue-python 1916290717 888398
queue-python 1478543908 679494
queue-python 1821953073 824414
queue-python 2069710336 936284
queue-python 1935996763 916522
queue-python 1955745353 924056
queue-python 1467773126 694094
queue-python 1685092613 777470
queue-python 394099333 177682
queue-python 1408779180 656261
queue-python 403176378 188704
queue-python 1119773826 530221
queue-python 1180065001 559229
queue-python 719709745 339666
queue-python 1003221375 475485
queue-python 1449403919 687162
queue-python 213159627 101296
queue-python 241220150 114463
queue-python 386931007 183486
queue-python 1813170870 859704
queue-python 1313854053 622868
queue-python 1494415298 708724
queue-python 1196708828 567394
queue-python 819473143 388396
queue-python 654013414 310070
queue-python 1327093122 629275
queue-python 2006681618 951665
queue-python 1369742029 649449
queue-python 1823517047 865079
queue-python 1433786427 679836
queue-python 714078064 338577
queue-python 1263627364 599280
queue-python 1055449191 500349
queue-python 1359142916 644392
queue-python 436589540 206952
queue-python 1278370906 606345
queue-python 1054612975 500356
queue-python 479376257 227279
queue-python 1750058644 830215
queue-python 1363361788 646587
queue-python 1500401819 711755
queue-python 1566211338 742649
queue-python 1951489739 925866
queue-python 323573825 153460
queue-python 830423725 393658
queue-python 1498945540 710751
queue-python 1097218597 520288
queue-python 1136036468 538724
queue-python 1548901590 734467
queue-python 2072855957 983199
queue-python 654873165 310482
queue-python 2030395591 961583
queue-python 855116342 405573
queue-python 1820979160 863435
queue-python 1114170893 528308
queue-python 1289840546 611500
queue-python 1549136693 734661
queue-python 886411890 420231
queue-python 809192761 383767
queue-python 789449343 374235
queue-python 893198301 423412
queue-python 1171742957 555554
queue-python 925214960 438660
queue-python 561176835 265909
queue-python 1981374542 939971
queue-python 351989753 166890
queue-python 331403696 157347
queue-python 774284227 367123
queue-python 573886732 272013
queue-python 1604246944 760539
queue-python 753397871 357091
queue-python 1132324255 536791
queue-python 1935676245 917897
queue-python 1034488915 490467
queue-python 1889151432 895747
queue-cpp 18805 204
queue-cpp 39124 327
queue-cpp 70565 594
queue-cpp 71796 607
queue-cpp 50718 760
queue-cpp 40946 646
queue-cpp 12810 204
queue-cpp 9224 146
queue-cpp 19973 318
queue-cpp 31739 507
queue-cpp 16325 243
queue-cpp 39184 627
queue-cpp 31910 511
queue-cpp 38011 610
queue-cpp 24196 387
queue-cpp 37590 604
queue-cpp 40217 646
queue-cpp 20780 331
queue-cpp 25851 413
queue-cpp 46595 750
queue-cpp 29858 477
queue-cpp 57091 917
queue-cpp 30251 483
queue-cpp 38272 613
queue-cpp 49112 788
queue-cpp 30745 492
queue-cpp 40156 646
queue-cpp 41358 663
queue-cpp 60529 972
queue-cpp 53208 854
queue-cpp 57985 932
queue-cpp 29936 478
queue-cpp 38816 621
queue-cpp 11115 176
queue-cpp 35032 562
queue-cpp 18336 291
queue-cpp 8126 128
queue-cpp 43534 698
queue-cpp 24623 392
queue-cpp 17438 277
queue-cpp 30734 491
queue-cpp 10360 164
queue-cpp 59643 961
queue-cpp 34840 559
queue-cpp 29982 480
queue-cpp 18859 300
queue-cpp 40462 650
queue-cpp 7011 110
queue-cpp 27046 431
queue-cpp 42773 685
queue-cpp 46926 753
queue-cpp 30179 483
queue-cpp 30558 489
queue-cpp 31365 502
queue-cpp 10306 163
queue-cpp 36323 583
queue-cpp 13639 217
queue-cpp 27175 433
queue-cpp 54406 874
queue-cpp 44858 718
queue-cpp 32708 522
queue-cpp 54619 880
queue-cpp 8004 126
queue-cpp 62311 1000
queue-cpp 32817 526
queue-cpp 48034 770
queue-cpp 55715 896
queue-cpp 29806 477
queue-cpp 46775 751
queue-cpp 23303 372
queue-cpp 33306 532
queue-cpp 9314 147
queue-cpp 21021 335
queue-cpp 41236 661
queue-cpp 35584 571
queue-cpp 28038 449
queue-cpp 55650 898
queue-cpp 22928 366
queue-cpp 26804 429
queue-cpp 29103 466
queue-cpp 22251 355
queue-cpp 32872 526
queue-cpp 44047 709
queue-cpp 35109 562
queue-cpp 37861 609
queue-cpp 37413 600
queue-cpp 58527 941
queue-cpp 13255 211
queue-cpp 15919 254
queue-cpp 25632 410
queue-cpp 28589 457
queue-cpp 51318 827
queue-cpp 36845 592
queue-cpp 14450 230
queue-cpp 26588 424
queue-cpp 42257 680
queue-cpp 30925 496
queue-cpp 54618 877
queue-cpp 50789 817
queue-cpp 8376 132
queue-cpp 241907 3676
queue-cpp 426147 6840
queue-cpp 81799 1316
queue-cpp 201624 3251
queue-cpp 533189 8564
queue-cpp 330467 5328
queue-cpp 278785 4495
queue-cpp 558461 8971
queue-cpp 480893 7727
queue-cpp 573381 9213
queue-cpp 346761 5592
queue-cpp 220736 3544
queue-cpp 349582 5639
queue-cpp 184525 2974
queue-cpp 574635 9199
queue-cpp 309212 4985
queue-cpp 283579 4570
queue-cpp 239487 3842
queue-cpp 328583 5298
queue-cpp 595967 9580
queue-cpp 184444 2973
queue-cpp 458975 7367
queue-cpp 356211 5744
queue-cpp 194518 3133
queue-cpp 111350 1794
queue-cpp 466185 7479
queue-cpp 471857 7573
queue-cpp 190055 3065
queue-cpp 448323 7199
queue-cpp 521774 8381
queue-cpp 76597 1232
queue-cpp 292900 4723
queue-cpp 461894 7408
queue-cpp 593245 9543
queue-cpp 101151 1635
queue-cpp 276599 4464
queue-cpp 307804 4964
queue-cpp 134103 2160
queue-cpp 362879 5851
queue-cpp 563299 9042
queue-cpp 551266 8857
queue-cpp 580370 9324
queue-cpp 526078 8449
queue-cpp 288511 4652
queue-cpp 488824 7844
queue-cpp 82984 1340
queue-cpp 476927 7652
queue-cpp 203976 3262
queue-cpp 343635 5540
queue-cpp 191189 3098
queue-cpp 132673 2137
queue-cpp 481212 7721
queue-cpp 620408 9975
queue-cpp 539608 8665
queue-cpp 617762 9919
queue-cpp 360426 5811
queue-cpp 351318 5664
queue-cpp 605805 9716
queue-cpp 308055 4967
queue-cpp 617698 9912
queue-cpp 110956 1788
queue-cpp 164292 2647
queue-cpp 149905 2415
queue-cpp 176360 2844
queue-cpp 235656 3784
