estrutura_linguagem tempo tamanho
linkedlist-cpp 0 44671
linkedlist-cpp 0 37773
linkedlist-cpp 0 10449
linkedlist-cpp 0 12808
linkedlist-cpp 0 14435
linkedlist-cpp 0 88177
linkedlist-cpp 0 727791
linkedlist-cpp 0 494488
linkedlist-cpp 0 529508
linkedlist-cpp 0 106007
linkedlist-cpp 0 250829
linkedlist-cpp 0 105348
linkedlist-cpp 0 825811
linkedlist-cpp 0 729912
linkedlist-cpp 0 192624
linkedlist-cpp 0 614031
linkedlist-cpp 0 717777
linkedlist-cpp 0 894757
linkedlist-cpp 0 186447
linkedlist-cpp 0 421717
linkedlist-cpp 0 255469
linkedlist-cpp 0 470719
linkedlist-cpp 0 769532
linkedlist-cpp 0 855053
linkedlist-cpp 0 826011
linkedlist-cpp 0 568605
linkedlist-cpp 0 359668
linkedlist-cpp 0 130833
linkedlist-cpp 0 772596
linkedlist-cpp 0 382131
linkedlist-cpp 0 834656
linkedlist-cpp 0 111581
linkedlist-cpp 0 662816
linkedlist-cpp 0 929594
linkedlist-cpp 0 760871
linkedlist-cpp 0 947797
linkedlist-cpp 0 610611
linkedlist-cpp 0 825612
linkedlist-cpp 0 953927
linkedlist-cpp 0 544294
linkedlist-cpp 0 452625
linkedlist-cpp 0 719291
linkedlist-cpp 0 670464
linkedlist-cpp 0 914295
linkedlist-cpp 0 657422
linkedlist-cpp 0 277944
linkedlist-cpp 0 128419
linkedlist-cpp 0 618778
linkedlist-cpp 0 804757
linkedlist-cpp 0 823135
linkedlist-cpp 0 243626
linkedlist-cpp 0 378093
linkedlist-cpp 0 146241
linkedlist-cpp 0 844492
linkedlist-cpp 0 151998
linkedlist-cpp 0 572359
linkedlist-cpp 0 220841
linkedlist-cpp 0 453933
linkedlist-cpp 0 712673
linkedlist-cpp 0 444427
linkedlist-cpp 0 158575
linkedlist-cpp 0 555213
linkedlist-cpp 0 278643
linkedlist-cpp 0 883552
linkedlist-cpp 0 383044
linkedlist-cpp 0 972529
linkedlist-cpp 0 789787
linkedlist-cpp 0 495086
linkedlist-cpp 0 624421
linkedlist-cpp 0 931622
linkedlist-cpp 0 936056
linkedlist-cpp 0 998164
linkedlist-cpp 0 630949
linkedlist-cpp 0 424170
linkedlist-cpp 0 403473
linkedlist-cpp 0 799447
linkedlist-cpp 0 815083
linkedlist-cpp 0 734197
linkedlist-cpp 0 500652
linkedlist-cpp 0 715559
linkedlist-cpp 0 905008
linkedlist-cpp 0 587224
linkedlist-cpp 0 119194
linkedlist-cpp 0 524915
linkedlist-cpp 0 398717
linkedlist-cpp 0 681456
linkedlist-cpp 0 547196
linkedlist-cpp 0 734940
linkedlist-cpp 0 190690
linkedlist-cpp 0 365848
linkedlist-cpp 0 961773
linkedlist-cpp 0 871858
linkedlist-cpp 0 922225
linkedlist-cpp 0 185692
linkedlist-cpp 0 389594
linkedlist-cpp 0 558794
linkedlist-cpp 0 554018
linkedlist-cpp 0 925448
linkedlist-cpp 0 649586
linkedlist-cpp 0 637844
linkedlist-cpp 0 679773
linkedlist-cpp 0 692726
linkedlist-cpp 0 444095
linkedlist-cpp 0 479299
linkedlist-cpp 0 605128
linkedlist-cpp 0 150055
linkedlist-python 5100 655
linkedlist-python 7300 907
linkedlist-python 500 39
linkedlist-python 2000 264
linkedlist-python 7400 909
linkedlist-python 1100 131
linkedlist-python 6900 857
linkedlist-python 8000 969
