estrutura_linguagem tempo tamanho
linkedlist-cpp 1329200 670464
linkedlist-cpp 3118300 914295
linkedlist-cpp 1237000 657422
linkedlist-cpp 500500 277944
linkedlist-cpp 219900 128419
linkedlist-cpp 1269500 618778
linkedlist-cpp 1902800 804757
linkedlist-cpp 2102100 823135
linkedlist-cpp 414400 243626
linkedlist-cpp 615800 378093
linkedlist-cpp 268400 146241
linkedlist-cpp 2152000 844492
linkedlist-cpp 282800 151998
linkedlist-cpp 1146000 572359
linkedlist-cpp 389400 220841
linkedlist-cpp 820400 453933
linkedlist-cpp 1689600 712673
linkedlist-cpp 807200 444427
linkedlist-cpp 257500 158575
linkedlist-cpp 957400 555213
linkedlist-cpp 532200 278643
linkedlist-cpp 2887900 883552
linkedlist-cpp 695300 383044
linkedlist-cpp 3148200 972529
linkedlist-cpp 1914900 789787
linkedlist-cpp 875300 495086
linkedlist-cpp 1457300 624421
linkedlist-cpp 2890100 931622
linkedlist-cpp 2988600 936056
linkedlist-cpp 3231300 998164
linkedlist-cpp 1385500 630949
linkedlist-cpp 740200 424170
linkedlist-cpp 712100 403473
linkedlist-cpp 1942800 799447
linkedlist-cpp 2030900 815083
linkedlist-cpp 1577400 734197
linkedlist-cpp 900500 500652
linkedlist-cpp 1549000 715559
linkedlist-cpp 2939300 905008
linkedlist-cpp 1150100 587224
linkedlist-cpp 228800 119194
linkedlist-cpp 1173700 524915
linkedlist-cpp 747200 398717
linkedlist-cpp 2571600 681456
linkedlist-cpp 1644100 547196
linkedlist-cpp 2308300 734940
linkedlist-cpp 322800 190690
linkedlist-cpp 768500 365848
linkedlist-cpp 2850700 961773
linkedlist-cpp 2491400 871858
linkedlist-cpp 3632600 922225
linkedlist-cpp 360500 185692
linkedlist-cpp 1844600 389594
linkedlist-cpp 1852800 558794
linkedlist-cpp 997300 554018
linkedlist-cpp 3581300 925448
linkedlist-cpp 1418500 649586
linkedlist-cpp 2366500 637844
linkedlist-cpp 1639700 679773
linkedlist-cpp 1675000 692726
linkedlist-cpp 819400 444095
linkedlist-cpp 897700 479299
linkedlist-cpp 1143000 605128
linkedlist-cpp 252500 150055
linkedlist-python 11200 655
linkedlist-python 15900 907
linkedlist-python 800 39
linkedlist-python 4000 264
linkedlist-python 15700 909
linkedlist-python 2100 131
linkedlist-python 14800 857
linkedlist-python 16900 969
linkedlist-python 7400 451
linkedlist-python 9200 544
linkedlist-python 2900 194
linkedlist-python 11700 685
linkedlist-python 10300 610
linkedlist-python 8800 528
linkedlist-python 2900 195
linkedlist-python 4500 297
linkedlist-python 6600 411
linkedlist-python 1400 79
linkedlist-python 4100 271
linkedlist-python 7200 440
linkedlist-python 16000 913
linkedlist-python 1000 50
linkedlist-python 12400 723
linkedlist-python 1900 115
linkedlist-python 11000 650
linkedlist-python 5800 364
linkedlist-python 12100 707
linkedlist-python 7800 473
linkedlist-python 4900 316
linkedlist-python 15700 907
linkedlist-python 7800 471
linkedlist-python 5900 366
linkedlist-python 9500 563
linkedlist-python 3100 206
linkedlist-python 1200 63
linkedlist-python 5300 338
linkedlist-python 6500 401
linkedlist-python 3900 256
linkedlist-python 16200 937
linkedlist-python 2600 172
linkedlist-python 13300 758
linkedlist-python 11300 665
linkedlist-python 3000 202
linkedlist-python 16100 924
linkedlist-python 500 15
linkedlist-python 700 29
linkedlist-python 11800 693
linkedlist-python 2200 143
linkedlist-python 14700 851
linkedlist-python 6400 392
linkedlist-python 3700 254
linkedlist-python 13700 796
linkedlist-python 300 3
linkedlist-python 12900 754
linkedlist-python 15600 901
linkedlist-python 600 22
linkedlist-python 17200 989
linkedlist-python 7300 444
linkedlist-python 7600 456
linkedlist-python 12800 744
linkedlist-python 14000 813
linkedlist-python 6200 382
linkedlist-python 6300 390
linkedlist-python 9600 571
linkedlist-python 6800 414
linkedlist-python 14400 833
linkedlist-python 7300 442
linkedlist-python 15200 876
linkedlist-python 7400 450
linkedlist-python 6900 422
linkedlist-python 4700 302
linkedlist-python 9700 572
linkedlist-python 6900 427
linkedlist-python 17400 994
linkedlist-python 14700 853
linkedlist-python 11900 698
linkedlist-python 2300 143
linkedlist-python 4400 286
linkedlist-python 13900 802
linkedlist-python 2700 177
linkedlist-python 5100 325
linkedlist-python 11800 681
linkedlist-python 13300 770
linkedlist-python 15000 868
linkedlist-python 17200 986
linkedlist-python 3100 205
linkedlist-python 13200 763
linkedlist-python 16900 969
linkedlist-python 3300 218
linkedlist-python 16400 945
linkedlist-python 12200 710
linkedlist-python 11600 679
linkedlist-python 800 35
linkedlist-python 8900 527
linkedlist-python 15800 914
linkedlist-python 10500 617
linkedlist-python 7200 436
linkedlist-python 9600 572
linkedlist-python 15100 870
linkedlist-python 14800 858
linkedlist-python 42600 2241
linkedlist-python 136200 6998
linkedlist-python 156900 7942
linkedlist-python 192200 9815
linkedlist-python 164000 8270
linkedlist-python 133400 6777
linkedlist-python 142400 7213
linkedlist-python 89600 4391
linkedlist-python 80400 3777
linkedlist-python 126300 6445
linkedlist-python 26800 1437
linkedlist-python 39800 2089
linkedlist-python 178800 9034
linkedlist-python 112000 5727
linkedlist-python 183500 9279
linkedlist-python 27100 1536
linkedlist-python 49800 2774
linkedlist-python 153600 8384
linkedlist-python 178100 9659
linkedlist-python 41600 2346
linkedlist-python 50100 2815
linkedlist-python 61900 3471
linkedlist-python 33300 1865
linkedlist-python 77400 4317
linkedlist-python 120600 6596
linkedlist-python 125000 6839
linkedlist-python 126700 6915
linkedlist-python 94100 5176
linkedlist-python 175300 9486
linkedlist-python 173800 9398
linkedlist-python 114900 6216
linkedlist-python 139900 7587
linkedlist-python 62500 3476
linkedlist-python 150500 8259
linkedlist-python 154700 8378
linkedlist-python 63300 3526
linkedlist-python 166000 9004
linkedlist-python 79300 4398
linkedlist-python 82400 4530
linkedlist-python 162400 8750
linkedlist-python 120700 6536
linkedlist-python 156900 8396
linkedlist-python 91900 5018
linkedlist-python 100600 5428
linkedlist-python 26600 1514
linkedlist-python 145400 7922
linkedlist-python 88900 4871
linkedlist-python 104300 5353
linkedlist-python 120200 6245
linkedlist-python 55100 3066
linkedlist-python 133800 7247
linkedlist-python 80300 4427
linkedlist-python 128200 6962
linkedlist-python 158300 8557
linkedlist-python 185600 9994
linkedlist-python 52100 2922
linkedlist-python 125900 6884
linkedlist-python 147700 8031
linkedlist-python 76400 4244
linkedlist-python 26900 1532
linkedlist-python 83400 4633
linkedlist-python 130300 7063
linkedlist-python 108000 5906
