estrutura_linguagem tempo tamanho
linkedlist-python 1800 202
linkedlist-python 7900 924
linkedlist-python 600 15
linkedlist-python 700 29
linkedlist-python 5700 693
linkedlist-python 1400 143
linkedlist-python 7200 851
linkedlist-python 3100 392
linkedlist-python 2200 254
linkedlist-python 6700 796
linkedlist-python 500 3
linkedlist-python 6300 754
linkedlist-python 7700 901
linkedlist-python 600 22
linkedlist-python 8400 989
linkedlist-python 3500 444
linkedlist-python 3600 456
linkedlist-python 6300 744
linkedlist-python 6800 813
linkedlist-python 3100 382
linkedlist-python 3100 390
linkedlist-python 4600 571
linkedlist-python 3400 414
linkedlist-python 7100 833
linkedlist-python 3500 442
linkedlist-python 7400 876
linkedlist-python 3700 450
linkedlist-python 3500 422
linkedlist-python 2600 302
linkedlist-python 4700 572
linkedlist-python 3400 427
linkedlist-python 8600 994
linkedlist-python 7300 853
linkedlist-python 5700 698
linkedlist-python 1400 143
linkedlist-python 2500 286
linkedlist-python 6800 802
linkedlist-python 1600 177
linkedlist-python 2700 325
linkedlist-python 5700 681
linkedlist-python 6500 770
linkedlist-python 7500 868
linkedlist-python 8400 986
linkedlist-python 1900 205
linkedlist-python 6400 763
linkedlist-python 8300 969
linkedlist-python 1900 218
linkedlist-python 8100 945
linkedlist-python 5900 710
linkedlist-python 5700 679
linkedlist-python 700 35
linkedlist-python 4100 527
linkedlist-python 7800 914
linkedlist-python 5000 617
linkedlist-python 3600 436
linkedlist-python 4600 572
linkedlist-python 7400 870
linkedlist-python 11000 858
linkedlist-python 19600 2241
linkedlist-python 68100 6998
linkedlist-python 76800 7942
linkedlist-python 95900 9815
linkedlist-python 80600 8270
linkedlist-python 65600 6777
linkedlist-python 70300 7213
linkedlist-python 42200 4391
linkedlist-python 36200 3777
linkedlist-python 62500 6445
linkedlist-python 13100 1437
linkedlist-python 19400 2089
linkedlist-python 89000 9034
linkedlist-python 55200 5727
linkedlist-python 90200 9279
linkedlist-python 13300 1536
linkedlist-python 24700 2774
linkedlist-python 75800 8384
linkedlist-python 87400 9659
linkedlist-python 20500 2346
linkedlist-python 24800 2815
linkedlist-python 30900 3471
linkedlist-python 16200 1865
linkedlist-python 38400 4317
linkedlist-python 59100 6596
linkedlist-python 61400 6839
linkedlist-python 61900 6915
linkedlist-python 46500 5176
linkedlist-python 85900 9486
linkedlist-python 85300 9398
linkedlist-python 56300 6216
linkedlist-python 69400 7587
linkedlist-python 30800 3476
linkedlist-python 74800 8259
linkedlist-python 75900 8378
linkedlist-python 31400 3526
linkedlist-python 82100 9004
linkedlist-python 39200 4398
linkedlist-python 40400 4530
linkedlist-python 79600 8750
linkedlist-python 58700 6536
linkedlist-python 76200 8396
linkedlist-python 44900 5018
linkedlist-python 48800 5428
linkedlist-python 13000 1514
linkedlist-python 71600 7922
linkedlist-python 43800 4871
linkedlist-python 48300 5353
linkedlist-python 56100 6245
linkedlist-python 27300 3066
linkedlist-python 65600 7247
linkedlist-python 39600 4427
linkedlist-python 63000 6962
linkedlist-python 77900 8557
linkedlist-python 91400 9994
linkedlist-python 25800 2922
linkedlist-python 62100 6884
linkedlist-python 72500 8031
linkedlist-python 37700 4244
linkedlist-python 13300 1532
linkedlist-python 41200 4633
linkedlist-python 63500 7063
linkedlist-python 53100 5906
linkedlist-python 57900 6428
linkedlist-python 49900 5541
linkedlist-python 59700 6624
linkedlist-python 72700 8027
linkedlist-python 23500 2662
linkedlist-python 41200 4614
linkedlist-python 66700 7372
linkedlist-python 56300 6217
linkedlist-python 56900 6316
