estrutura_linguagem memoria tamanho
queue_python 32 366735
queue_python 32 905339
queue_python 32 387712
queue_python 32 763076
queue_python 32 883019
queue_python 32 600676
queue_python 32 485001
queue_python 32 737601
queue_python 32 389769
queue_python 32 211810
queue_python 32 109673
queue_python 32 947543
queue_python 32 406116
queue_python 32 254415
queue_python 32 351014
queue_python 32 120365
queue_python 32 281199
queue_python 32 706334
queue_python 32 975277
queue_python 32 753504
queue_python 32 416889
queue_python 32 271764
queue_python 32 871672
queue_python 32 328629
queue_python 32 256572
queue_python 32 899432
queue_python 32 815088
queue_python 32 435347
queue_python 32 519981
queue_python 32 271004
queue_python 32 423967
queue_python 32 449593
queue_python 32 388333
queue_python 32 669456
queue_python 32 844040
queue_python 32 388486
queue_python 32 692146
queue_python 32 790616
queue_python 32 533115
queue_python 32 600658
queue_python 32 521270
queue_python 32 201227
queue_python 32 278763
queue_python 32 535651
queue_python 32 334887
queue_python 32 359906
queue_python 32 339007
queue_python 32 170510
queue_python 32 882013
queue_python 32 826432
queue_python 32 869702
queue_python 32 550976
queue_python 32 426800
queue_python 32 659833
queue_python 32 359756
queue_python 32 460777
queue_python 32 939082
queue_python 32 954560
queue_python 32 865015
queue_python 32 129135
queue_python 32 946431
queue_python 32 613327
queue_python 32 139806
queue_python 32 280381
queue_python 32 486086
queue_python 32 917981
queue_python 32 768169
queue_python 32 528960
queue_python 32 167620
queue_python 32 210403
queue_python 32 604950
queue_python 32 408638
