estrutura-linguagem tempo tamanho_da_entrada
queue-python 32 523
queue-python 32 268
queue-python 32 509
queue-python 32 524
queue-python 32 697
queue-python 0 181
queue-python 32 933
queue-python 32 545
queue-python 32 991
queue-python 0 127
queue-python 32 305
queue-python 32 610
queue-python 0 106
queue-python 32 394
queue-python 32 711
queue-python 0 72
queue-python 0 44
queue-python 32 672
queue-python 32 874
queue-python 32 395
queue-python 32 964
queue-python 32 279
queue-python 32 640
queue-python 32 775
queue-python 32 558
queue-python 0 108
queue-python 0 31
queue-python 0 75
queue-python 0 149
queue-python 32 324
queue-python 32 473
queue-python 32 281
queue-python 32 491
queue-python 32 950
queue-python 32 858
queue-python 32 920
queue-python 32 442
queue-python 32 811
queue-python 32 859
queue-python 32 440
queue-python 0 235
queue-python 0 87
queue-python 32 759
queue-python 0 66
queue-python 32 477
queue-python 0 168
queue-python 0 254
queue-python 32 629
queue-python 32 460
queue-python 0 45
queue-python 0 122
queue-python 32 464
queue-python 0 122
queue-python 0 79
queue-python 32 639
queue-python 0 112
queue-python 32 434
queue-python 0 174
queue-python 0 83
queue-python 32 703
queue-python 32 273
queue-python 32 682
queue-python 0 42
queue-python 32 740
queue-python 32 306
queue-python 32 662
queue-python 0 174
queue-python 0 82
queue-python 32 982
queue-python 32 908
queue-python 32 677
queue-python 0 3
queue-python 32 7323
queue-python 32 9035
queue-python 32 1778
queue-python 32 6777
queue-python 32 8385
queue-python 32 4767
queue-python 32 7006
queue-python 32 1792
queue-python 32 7045
queue-python 32 3493
queue-python 32 2954
queue-python 32 8323
queue-python 32 6848
queue-python 32 5957
queue-python 32 2661
queue-python 32 4392
queue-python 32 4052
queue-python 32 4498
queue-python 32 6059
queue-python 32 6477
queue-python 32 2139
queue-python 32 9421
queue-python 32 7130
queue-python 32 5025
queue-python 32 2574
queue-python 32 4272
queue-python 32 9911
queue-python 32 3659
queue-python 32 1393
queue-python 32 9478
queue-python 32 9223
queue-python 32 7282
queue-python 32 3456
queue-python 32 9853
queue-python 32 8691
queue-python 32 5365
queue-python 32 9326
queue-python 32 6890
queue-python 32 1984
queue-python 32 9501
queue-python 32 4129
queue-python 32 3918
queue-python 32 4898
queue-python 32 1013
queue-python 32 8913
queue-python 32 6002
queue-python 32 4378
queue-python 32 1193
queue-python 32 3517
queue-python 32 5046
queue-python 32 1009
queue-python 32 3013
queue-python 32 6147
queue-python 32 1871
queue-python 32 8339
queue-python 32 6695
queue-python 32 1253
queue-python 32 8996
queue-python 32 2201
queue-python 32 7358
queue-python 32 4694
queue-python 32 2581
queue-python 32 9742
queue-python 32 2400
queue-python 32 8738
queue-python 32 7870
queue-python 32 7997
queue-python 32 4407
queue-python 32 3345
queue-python 32 8142
queue-python 32 7832
queue-python 32 2600
queue-python 32 3567
queue-python 32 6001
queue-python 32 4300
queue-python 32 8917
queue-python 32 5273
queue-python 32 3470
queue-python 32 8244
queue-python 32 5962
queue-python 32 9719
queue-python 32 3562
queue-python 32 1524
queue-python 32 9417
queue-python 32 5286
queue-python 32 2343
queue-python 32 4679
queue-python 32 9728
queue-python 32 8943
queue-python 32 7886
queue-python 32 5508
queue-python 32 7918
queue-python 32 1217
queue-python 32 5333
queue-python 32 1634
queue-python 32 3488
queue-python 32 7103
queue-python 32 7069
queue-python 32 8910
queue-python 32 6327
queue-python 32 93163
queue-python 32 36637
queue-python 32 39277
queue-python 32 93595
queue-python 32 83339
queue-python 32 39688
queue-python 32 14681
queue-python 32 56776
queue-python 32 25195
queue-python 32 17790
queue-python 32 29362
queue-python 32 12592
queue-python 32 98949
queue-python 32 68537
queue-python 32 59371
queue-python 32 31647
queue-cpp 0 370
queue-cpp 0 562
queue-cpp 0 919
queue-cpp 0 898
queue-cpp 0 285
queue-cpp 0 530
queue-cpp 0 708
queue-cpp 0 848
queue-cpp 0 801
queue-cpp 0 565
queue-cpp 0 683
queue-cpp 0 648
queue-cpp 0 116
queue-cpp 0 848
queue-cpp 0 52
queue-cpp 0 359
queue-cpp 0 730
queue-cpp 0 867
queue-cpp 0 333
queue-cpp 0 14
queue-cpp 0 65
queue-cpp 0 975
queue-cpp 0 421
queue-cpp 0 525
queue-cpp 0 573
queue-cpp 0 767
queue-cpp 0 551
queue-cpp 0 968
queue-cpp 0 523
queue-cpp 0 268
queue-cpp 0 509
queue-cpp 0 524
queue-cpp 0 697
queue-cpp 0 181
queue-cpp 0 933
queue-cpp 0 545
queue-cpp 0 991
queue-cpp 0 127
queue-cpp 0 305
queue-cpp 0 610
