estrutura-linguagem tempo tamanho_da_entrada
queue-python 57232 7103
queue-python 56960 7069
queue-python 71688 8910
queue-python 51024 6327
queue-python 745712 93163
queue-python 293504 36637
queue-python 314624 39277
queue-python 749168 93595
queue-python 667120 83339
queue-python 317912 39688
queue-python 117856 14681
queue-python 454616 56776
queue-python 201968 25195
queue-python 142728 17790
queue-python 235304 29362
queue-python 101144 12592
queue-python 792000 98949
queue-python 548704 68537
queue-python 475376 59371
queue-python 253584 31647
queue-cpp 0 370
queue-cpp 0 562
queue-cpp 0 919
queue-cpp 0 898
queue-cpp 0 285
queue-cpp 0 530
queue-cpp 0 708
queue-cpp 0 848
queue-cpp 0 801
queue-cpp 0 565
queue-cpp 0 683
queue-cpp 0 648
queue-cpp 0 116
queue-cpp 0 848
queue-cpp 0 52
queue-cpp 0 359
queue-cpp 0 730
queue-cpp 0 867
queue-cpp 0 333
queue-cpp 0 14
queue-cpp 0 65
queue-cpp 0 975
queue-cpp 0 421
queue-cpp 0 525
queue-cpp 0 573
queue-cpp 0 767
queue-cpp 0 551
queue-cpp 0 968
queue-cpp 0 523
queue-cpp 0 268
queue-cpp 0 509
queue-cpp 0 524
queue-cpp 0 697
queue-cpp 0 181
queue-cpp 0 933
queue-cpp 0 545
queue-cpp 0 991
queue-cpp 0 127
queue-cpp 0 305
queue-cpp 0 610
queue-cpp 0 106
queue-cpp 0 394
queue-cpp 0 711
queue-cpp 0 72
queue-cpp 0 44
queue-cpp 0 672
queue-cpp 0 874
queue-cpp 0 395
queue-cpp 0 964
queue-cpp 0 279
queue-cpp 0 640
queue-cpp 0 775
queue-cpp 0 558
queue-cpp 0 108
queue-cpp 0 31
queue-cpp 0 75
queue-cpp 0 149
queue-cpp 0 324
queue-cpp 0 473
queue-cpp 0 281
queue-cpp 0 491
queue-cpp 0 950
queue-cpp 0 858
queue-cpp 0 920
queue-cpp 0 442
queue-cpp 0 811
queue-cpp 0 859
queue-cpp 0 440
queue-cpp 0 235
queue-cpp 0 87
queue-cpp 0 759
queue-cpp 0 66
queue-cpp 0 477
queue-cpp 0 168
queue-cpp 0 254
queue-cpp 0 629
queue-cpp 0 460
queue-cpp 0 45
queue-cpp 0 122
queue-cpp 0 464
queue-cpp 0 122
queue-cpp 0 79
queue-cpp 0 639
queue-cpp 0 112
queue-cpp 0 434
queue-cpp 0 174
queue-cpp 0 83
queue-cpp 0 703
queue-cpp 0 273
queue-cpp 0 682
queue-cpp 0 42
queue-cpp 0 740
queue-cpp 0 306
queue-cpp 0 662
queue-cpp 0 174
queue-cpp 0 82
queue-cpp 0 982
queue-cpp 0 908
queue-cpp 0 677
queue-cpp 0 3
queue-cpp 0 7323
queue-cpp 0 9035
queue-cpp 0 1778
queue-cpp 0 6777
queue-cpp 0 8385
queue-cpp 0 4767
queue-cpp 0 7006
queue-cpp 0 1792
queue-cpp 0 7045
queue-cpp 0 3493
queue-cpp 0 2954
queue-cpp 0 8323
queue-cpp 0 6848
queue-cpp 0 5957
queue-cpp 0 2661
queue-cpp 0 4392
queue-cpp 0 4052
queue-cpp 0 4498
queue-cpp 0 6059
queue-cpp 0 6477
queue-cpp 0 2139
queue-cpp 0 9421
queue-cpp 0 7130
queue-cpp 0 5025
queue-cpp 0 2574
queue-cpp 0 4272
queue-cpp 0 9911
queue-cpp 0 3659
queue-cpp 0 1393
queue-cpp 0 9478
queue-cpp 0 9223
queue-cpp 0 7282
queue-cpp 0 3456
queue-cpp 0 9853
queue-cpp 0 8691
queue-cpp 0 5365
queue-cpp 0 9326
queue-cpp 0 6890
queue-cpp 0 1984
queue-cpp 0 9501
queue-cpp 0 4129
queue-cpp 0 3918
queue-cpp 0 4898
queue-cpp 0 1013
queue-cpp 0 8913
queue-cpp 0 6002
queue-cpp 0 4378
queue-cpp 0 1193
queue-cpp 0 3517
queue-cpp 0 5046
queue-cpp 0 1009
queue-cpp 0 3013
queue-cpp 0 6147
queue-cpp 0 1871
queue-cpp 0 8339
queue-cpp 0 6695
queue-cpp 0 1253
queue-cpp 0 8996
queue-cpp 0 2201
queue-cpp 0 7358
queue-cpp 0 4694
queue-cpp 0 2581
queue-cpp 0 9742
queue-cpp 0 2400
queue-cpp 0 8738
queue-cpp 0 7870
queue-cpp 0 7997
queue-cpp 0 4407
queue-cpp 0 3345
queue-cpp 0 8142
queue-cpp 0 7832
queue-cpp 0 2600
queue-cpp 0 3567
queue-cpp 0 6001
queue-cpp 0 4300
queue-cpp 0 8917
queue-cpp 0 5273
queue-cpp 0 3470
queue-cpp 0 8244
queue-cpp 0 5962
queue-cpp 0 9719
queue-cpp 0 3562
queue-cpp 0 1524
queue-cpp 0 9417
queue-cpp 0 5286
queue-cpp 0 2343
queue-cpp 0 4679
queue-cpp 0 9728
queue-cpp 0 8943
queue-cpp 0 7886
queue-cpp 0 5508
queue-cpp 0 7918
queue-cpp 0 1217
queue-cpp 0 5333
queue-cpp 0 1634
queue-cpp 0 3488
queue-cpp 0 7103
queue-cpp 0 7069
queue-cpp 0 8910
queue-cpp 0 6327
queue-cpp 0 93163
queue-cpp 0 36637
queue-cpp 0 39277
queue-cpp 0 93595
queue-cpp 0 83339
queue-cpp 0 39688
queue-cpp 0 14681
queue-cpp 0 56776
queue-cpp 0 25195
queue-cpp 0 17790
queue-cpp 0 29362
queue-cpp 0 12592
queue-cpp 0 98949
queue-cpp 0 68537
queue-cpp 0 59371
queue-cpp 0 31647
queue-cpp 0 64322
queue-cpp 0 10912
queue-cpp 0 93605
queue-cpp 0 93792
queue-cpp 0 17255
queue-cpp 0 32706
queue-cpp 0 59409
queue-cpp 0 12455
queue-cpp 0 97851
queue-cpp 0 83486
queue-cpp 0 75517
queue-cpp 0 72051
queue-cpp 0 80082
queue-python 514984 64322
queue-cpp 0 81395
queue-cpp 0 54978
queue-cpp 0 73548
queue-cpp 0 25636
queue-cpp 0 70272
queue-cpp 0 16106
queue-cpp 0 44734
queue-cpp 0 56260
queue-cpp 0 68943
queue-cpp 0 10784
queue-cpp 0 68009
queue-cpp 0 35656
queue-cpp 0 40919
queue-cpp 0 95849
queue-cpp 0 42543
queue-cpp 0 88880
queue-cpp 0 66218
queue-cpp 0 63902
queue-cpp 0 98937
queue-cpp 0 24102
queue-cpp 0 30344
queue-cpp 0 19709
queue-cpp 0 29358
queue-cpp 0 73674
queue-cpp 0 20986
queue-cpp 0 66382
queue-cpp 0 17785
queue-cpp 0 89947
queue-cpp 0 35587
queue-cpp 0 17407
queue-cpp 0 63170
queue-python 87704 10912
queue-cpp 0 82319
queue-cpp 0 30700
queue-cpp 0 72704
queue-cpp 0 55397
queue-cpp 0 77747
queue-cpp 0 97814
queue-cpp 0 18631
queue-cpp 0 75748
queue-cpp 0 55055
queue-cpp 0 84335
queue-cpp 0 23720
queue-cpp 0 87802
queue-cpp 0 15960
queue-cpp 0 53186
queue-cpp 0 20684
queue-cpp 0 73269
queue-cpp 0 30955
queue-cpp 0 92943
queue-cpp 0 69802
queue-cpp 0 60871
queue-cpp 0 46830
queue-cpp 0 29772
queue-cpp 0 46972
queue-cpp 0 31752
queue-cpp 0 61006
queue-cpp 0 77363
queue-cpp 0 84349
queue-cpp 0 16984
queue-cpp 0 25507
queue-cpp 0 42119
queue-cpp 0 87509
queue-cpp 0 16767
queue-cpp 0 47674
queue-cpp 0 73725
queue-cpp 0 50481
queue-cpp 0 36893
queue-cpp 0 34151
queue-cpp 0 69238
queue-cpp 0 19307
queue-cpp 0 62107
queue-cpp 0 449917
queue-python 749248 93605
queue-cpp 0 797058
queue-cpp 0 341395
queue-cpp 0 137755
queue-cpp 0 334329
queue-python 750744 93792
queue-cpp 0 689189
queue-python 138448 17255
queue-cpp 0 617370
queue-python 262056 32706
queue-cpp 0 667413
queue-python 475680 59409
queue-python 100048 12455
queue-cpp 0 839449
queue-cpp 0 163982
queue-python 783216 97851
queue-cpp 0 474345
queue-cpp 0 462800
queue-cpp 0 282331
queue-python 668296 83486
queue-cpp 0 806888
queue-python 604544 75517
queue-python 576816 72051
queue-cpp 0 940880
queue-python 3599744 449917
queue-cpp 0 578670
queue-python 641064 80082
queue-cpp 0 543352
queue-cpp 0 298959
queue-cpp 0 541861
queue-cpp 0 436803
queue-cpp 0 236834
queue-python 651568 81395
queue-python 440232 54978
queue-cpp 0 854969
queue-cpp 0 424134
queue-cpp 0 388383
queue-python 588792 73548
queue-python 205496 25636
queue-python 562584 70272
queue-python 129256 16106
queue-python 358280 44734
queue-cpp 0 965245
queue-python 450488 56260
queue-python 551952 68943
queue-cpp 0 843454
queue-python 86680 10784
queue-cpp 0 763400
queue-python 544480 68009
queue-cpp 0 362494
queue-python 285656 35656
queue-python 327760 40919
queue-python 767200 95849
queue-cpp 0 970939
queue-python 6376872 797058
queue-python 340752 42543
queue-cpp 0 646760
queue-cpp 0 529974
queue-cpp 0 475452
queue-cpp 0 169457
queue-python 711448 88880
queue-python 530152 66218
queue-python 511624 63902
queue-cpp 0 963275
queue-cpp 0 149584
queue-cpp 0 215429
queue-python 791904 98937
queue-python 2731568 341395
queue-python 193224 24102
queue-python 243160 30344
queue-cpp 0 938117
queue-python 158080 19709
queue-cpp 0 525411
queue-python 235272 29358
queue-cpp 0 552108
queue-python 1102448 137755
queue-python 589800 73674
queue-python 168296 20986
queue-python 531464 66382
queue-python 142688 17785
queue-cpp 0 969339
queue-cpp 0 485693
queue-cpp 0 631307
queue-cpp 0 168733
queue-cpp 0 197676
queue-python 719984 89947
queue-python 285104 35587
queue-python 139664 17407
queue-cpp 0 810725
queue-python 2675040 334329
queue-python 505768 63170
queue-cpp 0 690564
queue-cpp 0 260455
queue-cpp 0 353773
queue-cpp 0 486666
queue-python 658960 82319
queue-python 246008 30700
queue-cpp 0 855556
queue-python 582040 72704
queue-cpp 0 727564
queue-cpp 0 101870
queue-python 443584 55397
queue-cpp 0 820430
queue-python 622384 77747
queue-cpp 0 515594
queue-cpp 0 246811
queue-cpp 0 582750
queue-python 782920 97814
queue-python 149456 18631
queue-python 606392 75748
queue-cpp 0 988400
queue-cpp 0 403751
queue-python 440848 55055
queue-cpp 0 251658
queue-python 675088 84335
queue-python 5513920 689189
queue-python 190168 23720
queue-cpp 0 933758
queue-python 702824 87802
queue-python 128088 15960
queue-python 425896 53186
queue-python 165880 20684
queue-cpp 0 962279
queue-cpp 0 324273
queue-cpp 0 399669
queue-python 586560 73269
queue-python 248048 30955
queue-python 743952 92943
queue-cpp 0 968454
queue-cpp 0 457934
queue-python 558824 69802
queue-cpp 0 658161
queue-python 487376 60871
queue-cpp 0 634816
queue-python 375048 46830
queue-python 238584 29772
queue-python 4939368 617370
queue-cpp 0 854259
queue-python 376184 46972
queue-python 254424 31752
queue-cpp 0 726271
queue-cpp 0 408832
queue-cpp 0 407286
queue-python 488456 61006
queue-python 619312 77363
queue-cpp 0 898451
queue-cpp 0 296572
queue-python 675200 84349
queue-python 136280 16984
queue-python 204464 25507
queue-python 337360 42119
queue-cpp 0 988234
queue-cpp 0 263298
queue-python 700480 87509
queue-python 134544 16767
queue-python 381800 47674
queue-cpp 0 849463
queue-cpp 0 549974
queue-python 590208 73725
queue-cpp 0 670132
queue-cpp 0 425773
queue-python 404256 50481
queue-python 5339712 667413
queue-python 295552 36893
queue-python 273616 34151
queue-cpp 0 796014
queue-cpp 0 619937
queue-python 554312 69238
queue-python 154864 19307
queue-python 497264 62107
queue-cpp 0 971919
queue-cpp 0 913493
queue-cpp 0 785611
queue-cpp 0 842415
queue-cpp 0 249531
queue-cpp 0 795696
queue-cpp 0 799121
queue-python 6716000 839449
queue-python 1312264 163982
queue-cpp 0 974662
queue-cpp 0 516570
queue-cpp 0 397721
queue-cpp 0 400483
queue-cpp 0 406608
queue-cpp 0 183433
queue-cpp 0 543404
queue-cpp 0 143232
queue-cpp 0 684382
queue-cpp 0 613877
queue-cpp 0 663530
queue-cpp 0 531724
queue-python 3795168 474345
