estrutura-linguagem tempo tamanho_da_entrada
queue-python 0 433
queue-python 0 874
queue-python 0 718
queue-python 0 522
queue-python 0 880
queue-python 0 126
queue-python 0 1000
queue-python 0 526
queue-python 0 770
queue-python 0 896
queue-python 0 477
queue-python 0 751
queue-python 0 372
queue-python 0 532
queue-python 0 147
queue-python 0 335
queue-python 0 661
queue-python 0 571
queue-python 0 449
queue-python 0 898
queue-python 0 366
queue-python 0 429
queue-python 0 466
queue-python 0 355
queue-python 0 526
queue-python 0 709
queue-python 0 562
queue-python 0 609
queue-python 0 600
queue-python 0 941
queue-python 0 211
queue-python 0 254
queue-python 0 410
queue-python 0 457
queue-python 0 827
queue-python 0 592
queue-python 0 230
queue-python 0 424
queue-python 0 680
queue-python 0 496
queue-python 0 877
queue-python 0 817
queue-python 0 132
queue-python 0 3676
queue-python 0 6840
queue-python 0 1316
queue-python 0 3251
queue-python 0 8564
queue-python 0 5328
queue-python 0 4495
queue-python 0 8971
queue-python 0 7727
queue-python 0 9213
queue-python 0 5592
queue-python 0 3544
queue-python 0 5639
queue-python 0 2974
queue-python 0 9199
queue-python 0 4985
queue-python 0 4570
queue-python 0 3842
queue-python 0 5298
queue-python 0 9580
queue-python 0 2973
queue-python 0 7367
queue-python 0 5744
queue-python 0 3133
queue-python 0 1794
queue-python 0 7479
queue-python 0 7573
queue-python 0 3065
queue-python 0 7199
queue-python 0 8381
queue-python 0 1232
queue-python 0 4723
queue-python 0 7408
queue-python 0 9543
queue-python 0 1635
queue-python 0 4464
queue-python 0 4964
queue-python 0 2160
queue-python 0 5851
queue-python 0 9042
queue-python 0 8857
queue-python 0 9324
queue-python 0 8449
queue-python 0 4652
queue-python 0 7844
queue-python 0 1340
queue-python 0 7652
queue-python 0 3262
queue-python 0 5540
queue-python 0 3098
queue-python 0 2137
queue-python 0 7721
queue-python 0 9975
queue-python 0 8665
queue-python 0 9919
queue-python 0 5811
queue-python 0 5664
queue-python 0 9716
queue-python 0 4967
queue-python 0 9912
queue-python 0 1788
queue-python 0 2647
queue-python 0 2415
queue-python 0 2844
queue-python 0 3784
queue-python 0 7102
queue-python 0 2723
queue-python 0 9005
queue-python 0 5111
queue-python 0 7820
queue-python 0 5485
queue-python 0 3712
queue-python 0 3693
queue-python 0 9910
queue-python 0 1327
queue-python 0 6908
queue-python 0 6989
queue-python 0 7083
queue-python 0 3015
queue-python 0 1137
queue-python 0 8016
queue-python 0 4869
queue-python 0 3974
queue-python 0 8837
queue-python 0 9557
queue-python 0 5070
queue-python 0 5799
queue-python 0 6654
queue-python 0 2820
queue-python 0 5643
queue-python 0 7072
queue-python 0 6261
queue-python 0 5799
queue-python 0 3659
queue-python 0 4673
queue-python 0 8755
queue-python 0 2593
queue-python 0 5257
queue-python 0 6207
queue-python 0 3907
queue-cpp 0 204
queue-cpp 0 327
queue-cpp 0 594
queue-cpp 0 607
queue-cpp 0 760
queue-cpp 0 646
queue-cpp 0 204
queue-cpp 0 146
queue-cpp 0 318
queue-cpp 0 507
queue-cpp 0 243
queue-cpp 0 627
queue-cpp 0 511
queue-cpp 0 610
queue-cpp 0 387
queue-cpp 0 604
queue-cpp 0 646
queue-cpp 0 331
queue-cpp 0 413
queue-cpp 0 750
queue-cpp 0 477
queue-cpp 0 917
queue-cpp 0 483
queue-cpp 0 613
queue-cpp 0 788
queue-cpp 0 492
