estrutura_linguagem memoria tamanho
queue-java 0 477
queue-java 0 917
queue-java 0 483
queue-java 0 613
queue-java 0 788
queue-java 0 492
queue-java 0 646
queue-java 0 663
queue-java 0 972
queue-java 0 854
queue-java 0 932
queue-java 0 478
queue-java 0 621
queue-java 0 176
queue-java 0 562
queue-java 0 291
queue-java 0 128
queue-java 0 698
queue-java 0 392
queue-java 0 277
queue-java 0 491
queue-java 0 164
queue-java 0 961
queue-java 0 559
queue-java 0 480
queue-java 0 300
queue-java 0 650
queue-java 0 110
queue-java 0 431
queue-java 0 685
queue-java 0 753
queue-java 0 483
queue-java 0 489
queue-java 0 502
queue-java 0 163
queue-java 0 583
queue-java 0 217
queue-java 0 433
queue-java 0 874
queue-java 0 718
queue-java 0 522
queue-java 0 880
queue-java 0 126
queue-java 0 1000
queue-java 0 526
queue-java 0 770
queue-python 232 3676
queue-python 88 204
queue-python 232 327
queue-python 232 594
queue-java 0 41462
queue-java 0 56705
queue-java 0 81108
queue-java 0 20187
queue-java 0 18687
queue-java 0 20650
queue-java 0 80383
queue-java 0 62234
queue-java 0 32876
queue-java 0 56787
queue-java 0 40976
queue-java 0 85478
queue-java 0 37931
queue-java 0 32400
queue-java 0 41462
queue-java 0 56705
queue-java 0 81108
queue-java 0 20187
queue-java 0 18687
queue-java 0 20650
queue-java 0 80383
queue-java 0 62234
queue-java 0 32876
queue-java 0 56787
queue-java 0 40976
queue-java 0 85478
queue-java 0 37931
queue-java 0 32400
queue-java 0 65933
queue-java 0 18522
queue-java 0 90010
queue-java 0 47015
queue-java 0 58680
queue-java 0 13989
queue-java 0 11157
queue-java 0 56620
queue-java 0 40158
queue-java 0 26496
queue-java 0 96592
queue-java 0 33858
queue-java 0 78364
queue-java 0 41462
queue-java 0 204
queue-java 0 327
queue-java 0 594
queue-java 0 607
queue-java 0 760
queue-java 0 646
queue-java 0 204
queue-java 0 146
queue-java 0 318
queue-java 0 507
queue-java 0 243
queue-java 24805 204
queue-java 33423 327
queue-java 58978 594
queue-java 21245 607
queue-java 25510 760
queue-java 22196 646
queue-java 7002 204
queue-java 5135 146
queue-java 11131 318
queue-java 16654 507
queue-java 8166 243
queue-java 20745 627
queue-java 17139 511
queue-java 20002 610
queue-java 12855 387
queue-java 19811 604
queue-java 22673 646
queue-java 10977 331
queue-java 13989 413
queue-java 25147 750
queue-java 15748 477
queue-java 30544 917
queue-java 15841 483
queue-java 20361 613
queue-java 26370 788
queue-java 16166 492
queue-java 21564 646
queue-java 21390 663
queue-java 20190 972
queue-java 18118 854
queue-java 19721 932
queue-java 10441 478
queue-java 13323 621
queue-java 4180 176
queue-java 12111 562
queue-java 6846 291
queue-java 3227 128
queue-java 14705 698
queue-java 8521 392
queue-java 6660 277
queue-java 10509 491
queue-java 3924 164
queue-java 20568 961
queue-java 11910 559
queue-java 10374 480
queue-java 7179 300
queue-java 13823 650
queue-java 2693 110
queue-java 9425 431
queue-java 14548 685
queue-java 16965 753
queue-java 10560 483
queue-java 10534 489
queue-java 11328 502
queue-java 3911 163
queue-java 12324 583
queue-java 5213 217
queue-java 9394 433
queue-java 18140 874
queue-java 15100 718
queue-java 11082 522
queue-java 18582 880
queue-java 3079 126
queue-java 20989 1000
queue-java 11205 526
queue-java 16256 770
queue-java 18583 896
queue-java 10546 477
queue-java 15681 751
queue-java 8268 372
queue-java 11326 532
queue-java 3537 147
queue-java 7447 335
queue-java 14174 661
queue-java 12452 571
queue-java 10270 449
queue-java 19061 898
queue-java 8181 366
queue-java 9545 429
queue-java 9993 466
queue-java 7746 355
queue-java 11859 526
queue-java 15092 709
queue-java 12132 562
queue-java 13075 609
queue-java 12848 600
queue-java 20479 941
queue-java 4813 211
queue-java 5552 254
queue-java 9030 410
queue-java 9792 457
queue-java 17538 827
queue-java 13253 592
queue-java 5183 230
queue-java 9615 424
queue-java 14445 680
queue-java 11120 496
queue-java 18622 877
queue-java 18369 817
queue-java 3271 132
queue-java 410586 3676
queue-java 301962 6840
queue-java 58670 1316
queue-java 143923 3251
queue-java 174839 8564
queue-java 107280 5328
queue-java 89962 4495
queue-java 181577 8971
queue-java 173741 7727
queue-java 208310 9213
queue-java 126839 5592
queue-java 80343 3544
queue-java 128102 5639
queue-java 67494 2974
queue-java 208357 9199
queue-java 112885 4985
queue-java 104160 4570
queue-java 87479 3842
queue-java 119545 5298
queue-java 216164 9580
queue-java 65571 2973
queue-java 164048 7367
queue-java 127282 5744
queue-java 69207 3133
queue-java 39638 1794
queue-java 168244 7479
queue-java 166820 7573
queue-java 68781 3065
queue-java 158527 7199
queue-java 184701 8381
queue-java 28410 1232
queue-java 104125 4723
queue-java 163207 7408
queue-java 210160 9543
queue-java 36832 1635
queue-java 98458 4464
queue-java 109352 4964
queue-java 47939 2160
queue-java 128980 5851
queue-java 198961 9042
queue-java 195001 8857
queue-java 205141 9324
queue-java 187409 8449
queue-java 102440 4652
queue-java 172702 7844
queue-java 30804 1340
queue-java 169206 7652
queue-java 72266 3262
queue-java 122154 5540
queue-java 68609 3098
queue-java 47404 2137
queue-java 170023 7721
queue-java 220081 9975
queue-java 191491 8665
queue-java 218651 9919
queue-java 127916 5811
queue-java 124656 5664
queue-java 213896 9716
queue-java 109261 4967
queue-java 222023 9912
queue-java 40307 1788
queue-java 58465 2647
queue-java 53552 2415
queue-java 62758 2844
queue-java 83382 3784
queue-java 156654 7102
queue-java 60098 2723
queue-java 198442 9005
queue-java 112925 5111
queue-java 172650 7820
queue-java 120883 5485
queue-java 81813 3712
queue-java 81845 3693
queue-java 218006 9910
queue-java 31096 1327
queue-java 152341 6908
queue-java 154399 6989
queue-java 156787 7083
queue-java 66488 3015
queue-java 25227 1137
queue-java 176512 8016
